"a" "b"
"342" 4458.66463 14.617
"88" 2732.4943 14.651
"53" 2599.75796 14.862
"324" 4383.79533 14.764
"337" 4441.84253 14.57
"299" 4077.67683 14.712
"182" 3294.76423 14.592
"313" 4192.51005 14.743
"331" 4416.8236 14.804
"48" 2563.7861 14.539
"40" 2345.50978 14.551
"258" 3764.67815 14.533
"340" 4453.67716 14.667
"288" 4045.86198 14.828
"328" 4402.84617 14.559
"174" 3246.90549 14.596
"101" 2939.74865 14.712
"56" 2620.67881 14.74
"276" 4004.7825 14.523
"338" 4444.6788 14.881
"41" 2350.5119 14.634
"137" 3028.66882 14.604
"306" 4123.70607 14.904
"210" 3415.61037 14.553
"85" 2699.55726 14.745
"163" 3092.53149 14.729
"190" 3314.72875 14.833
"145" 3047.56187 14.89
"308" 4129.69592 14.665
"346" 4473.60247 14.629
"360" 4523.57622 14.563
"27" 2288.72424 14.872
"117" 2986.67718 14.769
"283" 4028.77796 14.729
"267" 3817.51022 14.938
"334" 4431.71858 14.637
"209" 3410.58807 14.601
"167" 3106.49987 14.746
"274" 3994.90389 14.619
"20" 2262.68056 14.83
"13" 2240.76734 14.87
"15" 2244.81997 14.833
"168" 3109.4965 14.53
"121" 2994.75638 14.544
"28" 2290.75902 14.535
"302" 4092.77208 14.592
"176" 3262.86816 14.567
"122" 2996.63234 14.677
"356" 4507.60117 14.6
"326" 4392.73169 14.569
"272" 3979.90413 14.752
"193" 3329.74366 14.684
"154" 3067.5569 14.682
"321" 4373.74517 14.878
"249" 3741.67093 14.898
"250" 3745.6017 14.801
"66" 2646.64253 14.629
"264" 3790.56721 14.96
"165" 3101.49759 14.8
"361" 4525.58169 14.758
"11" 2234.68769 14.943
"304" 4117.63435 14.942
"295" 4065.65154 14.61
"127" 3006.66858 14.594
"175" 3254.89361 14.872
"300" 4080.66108 14.623
"181" 3289.75969 14.528
"228" 3671.7375 14.49
"257" 3761.70106 14.769
"352" 4493.64736 14.856
"351" 4489.68778 14.764
"58" 2624.81905 14.621
"238" 3705.71685 14.636
"357" 4509.59426 14.808
"128" 3008.61964 14.785
"164" 3098.5296 14.534
"252" 3749.59754 14.671
"273" 3987.84887 14.63
"161" 3086.56163 14.935
"108" 2960.83846 14.955
"227" 3665.77147 14.63
"97" 2921.81554 14.86
"62" 2634.58165 14.549
"9" 2230.67285 14.534
"186" 3303.75691 14.839
"353" 4498.60434 14.792
"138" 3030.70416 14.815
"110" 2966.69088 14.876
"201" 3377.65021 14.561
"218" 3615.91062 14.961
"293" 4057.69435 14.964
"315" 4345.85751 14.8
"309" 4147.57227 14.621
"246" 3731.6717 14.54
"52" 2594.72677 14.923
"75" 2667.64953 14.548
"241" 3715.84494 14.55
"78" 2675.62297 14.791
"262" 3778.61481 14.837
"112" 2975.66399 14.761
"8" 2228.76111 14.867
"83" 2690.57165 14.656
"46" 2544.80431 14.814
"271" 3973.91831 14.702
"14" 2242.76918 14.612
"279" 4014.81366 14.76
"91" 2892.84581 14.655
"171" 3133.49104 14.733
"39" 2337.55 14.833
"198" 3355.71057 14.563
"31" 2296.72308 14.565
"64" 2642.658 14.766
"71" 2659.75358 14.868
"239" 3707.69186 14.851
"147" 3051.55903 14.712
"187" 3306.75837 14.574
"217" 3608.91685 14.777
"223" 3646.84706 14.737
"343" 4463.67697 14.584
"18" 2253.6783 14.606
"286" 4040.74416 14.867
"251" 3747.71481 14.643
"37" 2325.59098 14.719
