"a" "b"
"180" 3114.4789 15.646
"292" 4007.733 15.561
"1" 2171.89705 15.527
"278" 3778.63312 15.712
"145" 3024.71244 15.64
"25" 2265.65825 15.502
"89" 2679.7015 15.691
"372" 4523.51762 15.532
"242" 3671.75589 15.712
"114" 2952.74241 15.52
"49" 2520.87622 15.681
"269" 3752.60975 15.681
"71" 2634.64098 15.687
"376" 4540.55424 15.685
"201" 3310.82553 15.551
"187" 3262.88809 15.615
"51" 2542.77898 15.492
"92" 2690.59016 15.54
"150" 3035.6506 15.51
"105" 2915.83145 15.542
"20" 2251.80441 15.652
"60" 2588.86924 15.653
"174" 3092.55191 15.568
"225" 3434.59939 15.581
"111" 2942.74505 15.626
"116" 2957.73442 15.521
"113" 2949.7492 15.529
"307" 4057.71233 15.69
"286" 3974.82715 15.716
"199" 3306.77644 15.632
"24" 2261.60831 15.674
"54" 2555.84677 15.509
"134" 2998.63355 15.601
"62" 2599.78221 15.54
"26" 2271.6347 15.678
"326" 4149.63381 15.629
"136" 3002.63606 15.677
"288" 3987.87224 15.685
"82" 2663.70107 15.707
"310" 4067.63758 15.599
"186" 3254.9135 15.653
"210" 3355.67709 15.713
"220" 3404.55254 15.661
"259" 3728.61895 15.701
"95" 2705.55397 15.655
"98" 2870.89976 15.657
"79" 2657.69795 15.527
"88" 2677.67909 15.547
"171" 3084.54465 15.59
"44" 2331.54962 15.708
"324" 4126.68907 15.599
"333" 4361.81149 15.625
"45" 2337.5684 15.634
"209" 3352.65584 15.686
"156" 3048.52953 15.484
"31" 2281.7273 15.52
"366" 4490.71195 15.562
"195" 3296.78133 15.585
"369" 4502.6188 15.543
"272" 3758.67319 15.581
"290" 3999.81198 15.512
"273" 3761.71941 15.522
"316" 4087.73573 15.576
"146" 3026.68155 15.693
"237" 3646.8777 15.589
"247" 3692.67993 15.721
"169" 3077.64537 15.511
"67" 2623.67403 15.542
"320" 4107.72444 15.707
"97" 2733.4882 15.702
"264" 3740.59452 15.497
"115" 2955.80675 15.605
"347" 4420.86354 15.618
"52" 2544.82264 15.589
"328" 4164.55259 15.665
"221" 3409.53176 15.64
"162" 3058.51867 15.562
"41" 2317.56442 15.495
"204" 3325.72934 15.509
"93" 2695.52789 15.555
"4" 2189.80277 15.549
"80" 2659.71826 15.516
"181" 3125.47615 15.685
"55" 2559.73447 15.668
"48" 2397.49866 15.616
"107" 2925.84448 15.622
"354" 4450.72038 15.559
"43" 2326.5191 15.69
"59" 2580.82742 15.688
"215" 3389.66361 15.712
"5" 2191.82851 15.673
"351" 4439.68372 15.658
"57" 2571.86114 15.505
"94" 2699.58019 15.65
"274" 3765.58492 15.664
"102" 2899.81637 15.601
"229" 3585.90339 15.701
"279" 3785.61675 15.586
"207" 3338.71195 15.521
"362" 4478.71094 15.674
"18" 2244.83721 15.518
"330" 4345.86864 15.699
"194" 3294.77563 15.526
"200" 3308.79314 15.715
"268" 3750.59445 15.572
"291" 4004.80042 15.532
"53" 2551.82271 15.703
"139" 3010.65822 15.693
"212" 3369.68218 15.55
"142" 3018.65746 15.693
"258" 3725.71543 15.569
"349" 4431.76151 15.706
"192" 3283.86431 15.594
"185" 3247.84113 15.512
"11" 2228.77822 15.572
"14" 2234.70494 15.547
"119" 2966.71557 15.696
"222" 3414.5271 15.575
"148" 3030.72238 15.513
"160" 3056.52574 15.512
"83" 2665.74012 15.557
"343" 4397.78877 15.71
"352" 4442.7513 15.593
"161" 3057.57214 15.697
"206" 3334.65926 15.712
"253" 3712.81485 15.532
"359" 4467.65432 15.712
"198" 3303.77675 15.699
"147" 3028.71737 15.586
"106" 2921.83389 15.546
"108" 2929.81427 15.608
"75" 2644.6758 15.559
"302" 4046.65317 15.567
"117" 2961.71708 15.682
"153" 3042.5945 15.635
"252" 3707.71133 15.649
"311" 4069.62553 15.537
"230" 3590.93084 15.681
"149" 3033.64446 15.552
"299" 4037.76723 15.663
"345" 4410.82314 15.702
"235" 3638.76224 15.591
"233" 3629.76142 15.7
"135" 3000.65031 15.693
"47" 2366.50348 15.554
"157" 3050.53074 15.591
"172" 3087.50835 15.496
"245" 3686.84163 15.544
"249" 3700.74076 15.669
"10" 2226.73461 15.516
"143" 3020.69899 15.554
"350" 4435.79579 15.528
"371" 4509.61224 15.685
"275" 3769.69475 15.509
"315" 4084.70881 15.65
"70" 2631.62043 15.62
"133" 2996.65066 15.503
"129" 2988.6632 15.513
"100" 2888.8804 15.689
"308" 4060.65161 15.729
"36" 2295.68357 15.698
"364" 4484.65368 15.532
"298" 4030.87364 15.537
"164" 3062.5321 15.689
"177" 3105.53125 15.561
"224" 3428.59882 15.705
"63" 2607.74482 15.506
"281" 3797.5657 15.548
"183" 3229.90761 15.531
"314" 4080.67891 15.552
"280" 3790.58547 15.531
"32" 2283.75557 15.532
"7" 2211.81259 15.629
"191" 3281.76453 15.527
"140" 3012.75364 15.514
"104" 2910.83556 15.506
"50" 2535.90751 15.656
"341" 4388.75319 15.528
"236" 3641.80063 15.536
"196" 3298.81193 15.676
"217" 3396.58862 15.608
"346" 4416.84661 15.591
