"a" "b"
"348" 4469.64786 15.204
"87" 2699.55726 15.188
"160" 3077.62537 15.289
"137" 3024.69426 15.2
"47" 2544.80431 15.432
"329" 4392.73169 15.41
"289" 4042.76041 15.542
"67" 2644.65446 15.302
"144" 3041.53886 15.451
"260" 3764.67815 15.299
"253" 3747.71481 15.523
"70" 2652.62098 15.368
"211" 3410.58807 15.381
"1" 2165.85632 15.187
"305" 4100.82744 15.324
"360" 4509.59426 15.499
"222" 3633.7834 15.291
"277" 4001.81178 15.504
"179" 3268.79142 15.388
"172" 3123.51745 15.418
"8" 2228.76111 15.295
"205" 3386.66049 15.175
"188" 3303.75691 15.451
"272" 3968.83715 15.196
"132" 3012.73525 15.337
"100" 2925.75888 15.444
"232" 3683.77546 15.463
"26" 2281.70991 15.188
"118" 2983.69493 15.206
"239" 3702.81005 15.515
"249" 3736.65256 15.518
"167" 3101.49759 15.485
"230" 3671.7375 15.351
"39" 2331.52744 15.371
"76" 2665.72297 15.222
"190" 3308.7751 15.253
"295" 4057.69435 15.53
