"a" "b"
"300" 4040.75597 17.175
"302" 4046.64613 17.194
"202" 3314.74027 17.188
"354" 4441.85362 17.065
"40" 2303.63409 16.983
"276" 3772.65569 17.251
"77" 2652.6342 17.055
"237" 3653.79157 17.073
"227" 3570.93499 17.161
"43" 2326.51175 17.089
"318" 4100.84092 17.14
"178" 3108.50229 17.236
"350" 4425.69617 17.02
"353" 4439.6767 17.062
"193" 3283.85711 17.171
"294" 4016.83698 17.077
"158" 3050.52356 17.206
"283" 3817.52142 17.165
"12" 2230.68464 17.131
"123" 2977.7466 17.202
"235" 3641.79347 17.254
"246" 3692.67287 17.213
"361" 4467.6473 17.08
"148" 3028.71023 17.119
"15" 2238.64967 17.153
"348" 4416.83959 17.217
"181" 3125.4688 17.184
"183" 3229.90029 17.022
"7" 2211.80597 17.131
"108" 2929.80708 17.106
"89" 2679.69489 17.233
"105" 2915.82424 17.057
"99" 2883.89206 17.258
"33" 2289.67271 16.972
"2" 2183.84919 17.282
"6" 2200.83021 17.133
"86" 2673.64153 17.162
"16" 2240.77805 17.097
"217" 3399.60473 17.194
"179" 3111.48025 17.09
"270" 3754.64074 16.976
"161" 3056.51855 17.235
"118" 2963.76906 17.23
"74" 2642.67033 17.233
"356" 4450.71341 17.217
"299" 4037.76024 17.083
"121" 2973.82321 17.163
"242" 3674.87091 17.082
"140" 3010.65109 17.052
"29" 2277.72257 17.129
"84" 2667.74838 17.13
"82" 2663.69035 17.127
"85" 2671.6417 17.22
"274" 3765.57779 17.181
"162" 3057.56493 17.26
"205" 3329.75679 17.193
"245" 3689.75241 17
"253" 3712.80776 17.054
"91" 2685.62904 17.16
"234" 3638.75508 17.172
"194" 3289.77089 17.14
"249" 3700.73369 17.244
"34" 2291.6815 17.16
"50" 2535.90017 17.179
"96" 2712.51136 17.19
"53" 2551.81541 17.059
"42" 2322.60235 17.187
"334" 4355.84361 17.191
"146" 3024.70531 17.134
"143" 3018.65036 17.049
"324" 4126.68204 17.064
"341" 4379.8013 17.153
"287" 3981.74117 17.197
"5" 2191.81957 17.199
"311" 4069.61853 17.224
"320" 4107.71741 17.163
"59" 2580.82083 17.065
"32" 2283.74896 17.036
"262" 3736.66402 17.241
"13" 2232.70519 17.161
"314" 4080.67189 17.107
"156" 3046.5452 17.01
"220" 3409.52462 17.072
"114" 2952.73395 17.076
"346" 4402.85722 17.17
"93" 2695.52068 17.08
"176" 3102.48359 17.18
"106" 2921.8267 17.133
"191" 3276.8072 17.203
"3" 2184.85114 17.217
"144" 3020.69186 17.137
"67" 2623.6669 17.054
"230" 3592.89548 17.109
"337" 4366.81011 16.997
"303" 4048.73465 17.198
"184" 3238.92787 17.098
"124" 2977.77264 17.159
"30" 2279.72848 17.212
"62" 2599.77494 17.228
"288" 3987.85961 17.063
"222" 3418.61263 17.052
"23" 2258.80946 17.213
"8" 2217.73286 17.156
"255" 3718.65803 17.138
"359" 4459.63876 17.152
"137" 3004.6308 17.18
"153" 3040.65229 17.048
"290" 3999.80491 17.203
"127" 2983.70622 17.146
"216" 3396.58143 16.993
"150" 3033.63733 17.102
"360" 4464.63696 17.212
"322" 4122.63726 17.226
"165" 3067.56774 17.095
"256" 3721.85263 17.154
"223" 3428.59161 17.128
"241" 3671.74876 17.19
"98" 2870.89245 17.174
"26" 2271.62314 17.157
"36" 2295.67697 17.088
"39" 2301.6331 17.148
"338" 4370.75662 17.219
"11" 2228.77165 17.162
"73" 2640.7015 17.175
"372" 4507.61174 17.172
"251" 3705.72818 17.14
"95" 2705.5467 17.162
"131" 2992.67255 17.226
"219" 3404.54534 17.157
"336" 4364.78884 17.155
"313" 4077.6881 17.147
"107" 2925.77001 17.139
"21" 2253.69035 17.159
"20" 2251.79784 17.132
"319" 4104.74478 17.081
"231" 3617.84378 17.14
"315" 4084.70182 17.206
"66" 2620.69234 17.25
"112" 2946.75836 17.178
"254" 3715.62545 17.09
"128" 2986.68887 17.163
"80" 2659.71165 17.17
"4" 2189.79546 17.193
"120" 2969.65728 17.259
"27" 2273.78115 17.135
"49" 2519.91691 17.262
"310" 4067.62817 17.037
"328" 4164.54547 17.127
"261" 3734.67599 17.153
"160" 3054.51929 17.15
"355" 4448.70304 17.126
"280" 3790.57829 16.985
"364" 4478.70394 17.178
"377" 4533.52769 17.061
"157" 3048.52234 17.147
"275" 3769.68761 17.022
"213" 3377.66141 17.132
"263" 3738.61712 17.012
"116" 2957.72727 17.148
"88" 2677.66836 17.124
"71" 2634.63441 17.261
"61" 2594.73893 17.081
"207" 3338.70477 16.989
"55" 2559.72717 17.169
"135" 3000.64317 17.18
"173" 3089.55926 17.136
"51" 2542.7723 17.066
"136" 3002.62889 17.02
"236" 3646.86106 17.024
"97" 2733.48089 17.012
"38" 2299.66789 17.173
"45" 2337.56104 17.153
"192" 3281.75733 17.159
"343" 4388.74614 17.004
"132" 2994.76758 17.225
"110" 2939.75978 17.17
"339" 4373.75657 16.985
"198" 3303.76958 17.166
"185" 3246.91621 17.15
"35" 2293.6488 17.188
"279" 3785.60957 17.155
"122" 2975.7587 17.062
"41" 2317.55778 17.023
"14" 2234.69836 17.204
"218" 3402.61722 17.159
"138" 3006.68025 17.202
"139" 3008.63948 17.165
"133" 2996.64357 17.059
"307" 4057.70533 17.205
"258" 3725.70837 17.007
"379" 4540.5471 17.098
"190" 3273.76155 17.092
"54" 2555.83945 17.264
"332" 4350.8234 17.125
"221" 3414.51996 17.236
"154" 3042.58735 17.203
"117" 2961.70205 17.163
"257" 3722.61147 17.101
"166" 3069.55282 17.11
"142" 3016.6653 17.123
"277" 3775.62696 17.09
"305" 4053.77659 16.977
"188" 3262.88084 17.219
"81" 2661.76348 17.099
"189" 3268.80244 17.233
"63" 2607.73758 17.198
"271" 3756.74078 17.093
"115" 2955.79473 17.158
"335" 4361.8044 17.167
"201" 3310.81837 17.018
"174" 3092.54461 17.212
"260" 3731.68308 17.064
"351" 4431.7545 17.095
"312" 4072.6558 17.179
"210" 3355.66991 17.173
"365" 4481.73304 17.237
"374" 4520.57912 17.079
"295" 4023.74032 17.056
"286" 3968.84797 17.267
"68" 2626.64609 17.191
"69" 2628.81303 17.154
"284" 3936.94182 17.023
"199" 3306.76924 17.227
"291" 4004.79333 17.148
"347" 4410.81612 17.087
"92" 2690.58292 17.046
"25" 2265.65166 17.09
"373" 4509.60567 17.23
"87" 2675.66583 17.087
"147" 3026.67438 17.082
"244" 3686.83457 17.228
"197" 3298.80469 17.196
"187" 3254.90621 17.175
"65" 2617.75289 17.022
"265" 3743.58475 17.193
"329" 4177.50283 17.115
"259" 3728.61185 17.226
"327" 4153.56743 17.126
"308" 4060.64462 17.125
"130" 2990.7322 17.115
"264" 3740.58737 17.158
"250" 3702.82136 17.175
"60" 2588.86194 17.034
"243" 3683.78682 17.159
"145" 3022.75705 17.218
"289" 3995.77195 17.134
"75" 2644.66864 17.131
"317" 4092.78453 17.133
"363" 4474.69026 17.181
"342" 4383.80642 17.178
"278" 3778.62595 17.13
"169" 3077.63703 16.984
"37" 2297.6751 17.095
