"a" "b"
"81" 2671.66905 15.339
"308" 4126.7081 15.162
"66" 2631.63359 15.308
"228" 3683.80803 15.331
"37" 2301.65712 15.008
"283" 4037.78115 15.007
"7" 2223.77264 15.354
"32" 2291.70137 15.348
"128" 3000.66444 14.916
"213" 3444.54623 15.081
"17" 2249.72271 15.022
"333" 4435.84371 15.341
"348" 4487.73036 15.326
"137" 3022.77837 15.174
"233" 3698.72561 15.174
"201" 3377.68288 14.994
"33" 2293.67729 15.014
"145" 3040.67374 14.908
"39" 2317.57771 14.998
"174" 3134.49127 15.143
"288" 4051.74617 15.326
"121" 2986.71007 15.177
"87" 2690.60446 15.172
"46" 2520.89094 14.872
"53" 2571.87435 15.365
"352" 4502.63194 15.153
"302" 4100.86184 14.893
"310" 4149.64793 14.973
"15" 2242.80434 15.197
"224" 3656.86874 14.867
"252" 3750.60852 15.152
"83" 2677.69241 15.001
"194" 3329.77826 15.016
"47" 2542.79233 15.197
"115" 2973.84446 15.034
"63" 2623.6882 15.332
"285" 4042.79231 15.174
"161" 3075.5763 15.308
"203" 3389.67796 14.992
"253" 3752.62393 15.035
"307" 4124.66983 15.037
"85" 2681.70401 15.005
"351" 4499.59983 15.302
"28" 2279.75327 15.358
"45" 2397.51348 14.989
"237" 3707.7462 15.329
"48" 2544.83721 14.869
"181" 3281.77895 15.016
"322" 4376.81684 14.924
"300" 4087.74955 15.324
"325" 4388.76716 14.973
"281" 4028.81031 14.896
"49" 2551.83728 15.365
"136" 3018.67163 15.165
"289" 4053.79751 15.011
"298" 4080.69277 15.005
"303" 4104.76567 14.944
"200" 3359.69657 15.33
"44" 2366.51824 15.162
"177" 3262.90267 15.21
"143" 3035.66482 15.328
"31" 2289.69253 15.012
"54" 2577.81148 15.033
"148" 3046.56663 15.147
