"a" "b"
"231" 3683.80447 14.024
"192" 3321.67832 14.081
"227" 3660.75102 14.054
"225" 3653.8093 14.077
"169" 3105.54222 14.152
"151" 3050.54136 14.131
"257" 3754.65844 14.02
"202" 3377.6793 14.003
"22" 2261.6182 14.367
"135" 3012.76421 14.299
"277" 3987.8828 14.286
"348" 4474.70765 14.168
"253" 3746.60365 14.007
"110" 2955.81737 14.078
"250" 3738.6347 13.994
"51" 2559.7453 14.385
"16" 2244.84707 14.4
"193" 3325.74009 14.207
"44" 2366.5145 14.081
"243" 3718.67563 14.26
"308" 4107.73484 14.021
"62" 2620.71 14.328
"343" 4457.6769 14.427
"87" 2690.60083 14.254
"23" 2265.66811 14.073
"357" 4507.62821 14.021
"292" 4051.74268 13.981
"183" 3289.78889 14.243
"35" 2297.69165 14.206
"204" 3389.67436 14.35
"213" 3429.51719 14.418
"85" 2681.70039 14.116
"240" 3707.72183 14.041
"281" 4007.7435 14.131
"264" 3775.64475 14.397
"125" 2990.74992 14.444
"138" 3022.77476 14.346
"153" 3054.53712 14.223
"320" 4355.86132 14.447
"127" 2994.78522 14.09
"92" 2733.4994 14.023
"2" 2189.81365 14.399
"117" 2975.77635 14.298
"9" 2228.78811 14.344
"346" 4467.66474 13.984
"215" 3444.54265 14.334
"68" 2637.67709 14.443
"358" 4509.62212 14.085
"49" 2551.83359 14.392
"363" 4537.54105 14.168
"129" 2998.6441 14.435
"241" 3712.82535 14.41
"317" 4178.53331 14.049
"143" 3033.65505 14.102
"353" 4491.701 13.997
"221" 3633.81946 14.423
"184" 3294.78647 14.267
"350" 4481.7505 14.403
"265" 3778.64374 14.058
"252" 3743.60241 14.416
"155" 3057.58281 14.091
"276" 3981.75884 13.988
"66" 2631.63029 14.006
"258" 3756.75847 14.123
"61" 2617.77068 14.096
"332" 4402.87469 14.442
"199" 3355.68782 14.083
"172" 3114.49002 14.282
"244" 3722.62908 13.98
"333" 4410.83352 14.441
"364" 4540.5648 14.077
"154" 3056.53639 14.065
"167" 3098.56499 14.25
"208" 3402.63521 14.097
"114" 2966.72612 14.418
"339" 4442.7617 14.349
"140" 3026.69214 14.087
"286" 4031.69763 14.198
"175" 3229.91862 14.103
"26" 2275.73548 14.356
"230" 3675.78145 14.011
"181" 3281.77534 14.305
"223" 3641.81138 14.449
"194" 3329.77469 14.03
"50" 2555.85766 14.056
"59" 2607.75562 14.09
"271" 3818.52163 14.069
"91" 2712.52936 14.085
"362" 4533.54535 14.154
"134" 3010.66882 14.083
"196" 3338.72268 14.03
"60" 2613.68001 14.425
"79" 2667.77018 14.335
"131" 3002.64663 14.077
"56" 2589.74616 14.36
"70" 2642.68807 14.154
"315" 4153.58509 14.003
"207" 3399.63683 14.252
"262" 3769.70535 13.975
"13" 2238.66614 14.179
"217" 3585.9208 14.351
"74" 2655.64544 13.999
"272" 3937.92423 14.222
"58" 2599.79845 14.115
"95" 2888.8912 14.433
"28" 2279.74997 14.048
"86" 2685.64694 14.253
"71" 2644.68642 14.387
"322" 4364.8065 14.212
"69" 2640.7254 14.053
"261" 3765.59675 14.237
"77" 2661.78002 14.38
"1" 2183.86737 14.162
"115" 2969.67494 14.006
"19" 2253.71079 14.373
"268" 3790.59609 14.428
"164" 3084.55561 14.447
"12" 2234.71482 14.123
"331" 4397.79926 14.019
"108" 2949.75981 14.263
"318" 4345.87927 14.225
"57" 2594.757 14.072
"203" 3381.78484 14.33
"256" 3752.62036 14.256
"52" 2563.81665 14.064
"274" 3968.86573 14.188
"152" 3052.53569 14.376
"229" 3671.76641 14.294
