"a" "b"
"211" 3404.55984 14.667
"133" 3004.64493 14.69
"123" 2983.72041 14.658
"142" 3028.72444 14.685
"324" 4370.77077 14.654
"232" 3675.77798 14.688
"113" 2957.74149 14.683
"169" 3098.5614 14.653
"219" 3590.93821 14.644
"118" 2973.83737 14.685
"58" 2589.73419 14.67
"317" 4178.51343 14.682
"184" 3283.87163 14.693
"83" 2673.65478 14.657
"190" 3306.78373 14.679
"10" 2223.76604 14.639
"298" 4067.64451 14.653
"136" 3010.66531 14.652
"56" 2577.80488 14.682
"166" 3087.51573 14.688
"359" 4520.59327 14.685
"252" 3738.63125 14.647
"316" 4164.56015 14.649
"285" 4026.66748 14.665
"106" 2933.76825 14.663
"93" 2712.5258 14.671
"88" 2685.64339 14.685
"38" 2303.64735 14.749
"185" 3289.78538 14.657
"220" 3592.91011 14.657
"349" 4478.71793 14.676
"21" 2253.70751 14.662
"62" 2617.76718 14.666
"112" 2955.81384 14.702
"181" 3273.77614 14.671
"40" 2322.61702 14.648
"92" 2705.56117 14.652
"228" 3656.86165 14.659
"363" 4537.53757 14.683
"149" 3044.54374 14.675
"230" 3665.79705 14.662
"53" 2559.74171 14.65
"55" 2571.86775 14.701
"292" 4051.73926 14.67
"254" 3743.59895 14.687
"248" 3728.62599 14.665
"192" 3310.83278 14.671
"91" 2699.58738 14.667
"301" 4077.70208 14.69
"329" 4388.76021 14.674
"302" 4080.68587 14.671
"143" 3030.72948 14.679
"200" 3352.66307 14.656
"278" 3987.87932 14.691
"224" 3638.7695 14.674
"268" 3785.62388 14.674
"65" 2626.66027 14.669
"140" 3024.71955 14.666
"28" 2275.7322 14.682
"146" 3038.64128 14.693
"336" 4431.76849 14.678
"330" 4392.78531 14.646
"319" 4350.88642 14.675
"338" 4439.69068 14.691
"69" 2637.6738 14.697
"271" 3805.50548 14.674
"204" 3377.67582 14.66
"321" 4361.81859 14.654
"170" 3102.49984 14.682
"78" 2661.77671 14.694
"34" 2291.69473 14.679
"255" 3746.60019 14.651
"206" 3389.67085 14.694
"23" 2258.82263 14.679
"261" 3761.7265 14.67
"239" 3700.74783 14.694
"15" 2238.66284 14.644
"20" 2251.811 14.69
"341" 4450.72732 14.649
"81" 2667.76686 14.67
"284" 4023.7544 14.662
"179" 3262.89546 14.662
"320" 4355.85785 14.686
"124" 2986.70303 14.666
"68" 2634.64758 14.673
"249" 3731.6972 14.652
"282" 4007.74004 14.652
"345" 4464.65092 14.685
"186" 3294.78296 14.669
"202" 3359.68949 14.67
"280" 3999.81905 14.662
"281" 4004.80749 14.686
"158" 3060.54552 14.664
"193" 3314.75997 14.668
"180" 3268.81707 14.683
"250" 3734.69009 14.689
"247" 3725.72248 14.688
"362" 4533.54188 14.657
"344" 4459.65277 14.642
"233" 3683.801 14.676
"246" 3722.62561 14.646
"259" 3756.75498 14.667
"221" 3617.85829 14.66
"334" 4416.85356 14.66
"199" 3349.69632 14.692
"72" 2644.68291 14.698
"138" 3018.67695 14.655
"17" 2242.79309 14.679
"31" 2281.73388 14.657
"238" 3698.71322 14.664
"201" 3355.68434 14.671
"348" 4474.70422 14.656
"103" 2921.841 14.666
"304" 4087.74266 14.697
"98" 2894.82269 14.646
"108" 2942.75219 14.662
"310" 4122.65126 14.667
"182" 3276.82173 14.701
"150" 3046.55951 14.696
"59" 2594.75341 14.68
"157" 3058.52579 14.66
"257" 3752.61683 14.673
"303" 4084.71577 14.673
"197" 3334.66651 14.669
"318" 4345.87577 14.65
"172" 3108.51702 14.658
"331" 4397.79578 14.677
"115" 2963.78324 14.685
"114" 2961.72419 14.66
"212" 3409.53898 14.659
"167" 3089.57396 14.673
"176" 3134.484 14.676
"327" 4379.81544 14.668
"173" 3111.49499 14.691
"171" 3105.53866 14.676
"251" 3736.67815 14.665
"315" 4153.58164 14.688
"122" 2979.81276 14.689
"129" 2996.65775 14.695
"151" 3048.53668 14.667
"134" 3006.69447 14.69
"111" 2952.74949 14.653
"356" 4502.62537 14.663
"132" 3002.64312 14.66
"80" 2665.74672 14.655
"102" 2915.83862 14.683
"354" 4494.64825 14.675
"205" 3381.78133 14.689
"196" 3329.7712 14.658
"148" 3042.60165 14.653
"214" 3418.62706 14.653
"283" 4016.85108 14.652
"222" 3629.76872 14.671
"208" 3396.59587 14.673
"161" 3072.61411 14.665
"191" 3308.80043 14.699
"42" 2331.55692 14.663
"217" 3452.50058 14.651
"125" 2988.67024 14.685
"27" 2273.79432 14.661
"119" 2975.77284 14.662
"314" 4149.64089 14.663
"160" 3069.56723 14.674
"24" 2261.6149 14.671
"325" 4373.77073 14.685
"333" 4410.8301 14.649
"209" 3399.63333 14.691
"364" 4540.56133 14.653
"9" 2217.7461 14.674
"67" 2631.62701 14.664
"289" 4042.78538 14.655
"152" 3050.53785 14.648
"223" 3633.81595 14.66
"194" 3321.67483 14.649
"164" 3081.64386 14.66
"84" 2675.68293 14.673
"82" 2671.66241 14.671
"294" 4055.74034 14.685
"5" 2189.81005 14.658
"203" 3369.68942 14.651
"340" 4448.71699 14.679
"343" 4457.67347 14.66
"156" 3057.57927 14.658
"18" 2244.84381 14.678
"244" 3715.63956 14.654
"216" 3444.53911 14.651
"97" 2888.88764 14.667
"175" 3125.48359 14.673
"311" 4124.66289 14.668
"13" 2232.71835 14.643
"49" 2542.78564 14.658
"286" 4028.80335 14.685
"270" 3797.57286 14.66
"287" 4037.77421 14.687
"290" 4046.66017 14.681
"293" 4053.7906 14.685
"245" 3718.67218 14.691
"213" 3414.53433 14.69
"210" 3402.63169 14.642
"61" 2613.67654 14.68
"29" 2277.73574 14.68
"277" 3981.75537 14.679
"47" 2520.8836 14.669
"207" 3394.71647 14.656
"54" 2563.81307 14.683
"240" 3702.83546 14.687
"309" 4117.65952 14.662
"2" 2171.90436 14.667
"71" 2642.68456 14.671
"183" 3281.77183 14.658
"195" 3325.7366 14.67
"300" 4072.66979 14.668
"51" 2551.82999 14.644
"269" 3790.59261 14.684
"87" 2681.69688 14.646
"57" 2580.83402 14.675
"48" 2535.91485 14.665
"85" 2677.68573 14.696
"353" 4491.69755 14.651
"139" 3022.77127 14.691
"77" 2659.72898 14.677
"12" 2230.6978 14.643
"63" 2620.70651 14.695
"145" 3035.65768 14.66
"307" 4104.75871 14.681
"109" 2946.77262 14.675
"14" 2234.71152 14.678
"89" 2690.5973 14.65
"357" 4507.62491 14.653
"322" 4364.80302 14.697
"153" 3052.53217 14.671
"187" 3296.78863 14.636
"297" 4065.7061 14.652
"323" 4366.82545 14.681
"236" 3692.68699 14.682
