"a" "b"
"204" 3369.66373 17.957
"47" 2518.92031 17.923
"279" 3987.82279 17.75
"53" 2554.86574 17.683
"23" 2269.71776 17.911
"102" 2906.80964 17.612
"209" 3398.61566 17.647
"101" 2903.86096 17.832
"343" 4456.65502 17.798
"285" 4021.83127 17.71
"167" 3086.53412 17.913
"139" 3022.6867 17.968
"19" 2256.65687 17.611
"302" 4084.6645 17.643
"42" 2337.52088 17.899
"90" 2685.58494 17.592
"247" 3716.70314 17.953
"241" 3698.6525 17.874
"257" 3750.62742 17.685
"115" 2957.69087 17.809
"87" 2677.59689 17.633
"186" 3289.73228 17.631
"136" 3016.62845 17.617
"148" 3042.57301 17.876
"306" 4107.64392 17.791
"16" 2249.66442 17.635
"143" 3030.67854 17.916
"304" 4100.80152 17.909
"97" 2884.82929 17.795
"133" 3009.62026 17.607
"253" 3739.60189 17.736
"233" 3665.74634 17.933
"184" 3280.87901 17.723
"163" 3075.51476 17.771
"246" 3713.62859 17.949
"268" 3781.60066 17.698
"157" 3060.51964 17.626
"55" 2562.89345 17.611
"194" 3314.7034 17.872
"210" 3400.60116 17.806
"200" 3349.64541 17.778
"296" 4065.62607 17.613
"5" 2206.72879 17.686
"94" 2711.53645 17.918
"202" 3356.63188 17.608
"195" 3321.62395 17.592
"174" 3112.48648 17.836
"100" 2897.815 17.737
"193" 3310.7822 17.939
"144" 3032.78229 17.925
"130" 3003.64045 17.965
"256" 3748.60151 17.978
"127" 2997.61397 17.619
"172" 3104.49412 17.783
"364" 4537.51244 17.603
"351" 4485.67035 17.597
"4" 2200.79366 17.759
"356" 4502.60158 17.651
"29" 2288.69635 17.793
"71" 2640.63523 17.828
"353" 4492.72932 17.606
"338" 4438.83994 17.783
"31" 2292.70435 17.766
"43" 2343.5169 17.592
"58" 2580.78599 17.832
"113" 2952.69667 17.923
"175" 3115.51318 17.742
"334" 4424.84016 17.936
"360" 4520.52574 17.933
"85" 2673.59946 17.66
"112" 2949.70564 17.866
"171" 3101.52267 17.994
"249" 3724.7043 17.895
"289" 4037.72452 17.614
"140" 3024.66876 17.685
"156" 3059.52603 17.904
"93" 2704.58126 17.716
"14" 2240.73449 17.589
"242" 3700.69736 17.871
"342" 4453.65103 17.915
"41" 2330.56905 17.776
"276" 3967.89717 17.805
"225" 3628.88568 17.899
"70" 2637.59559 17.917
"15" 2244.79615 17.766
"324" 4379.76556 17.918
"211" 3403.60988 17.713
"259" 3755.59386 17.831
"198" 3336.70142 17.705
"301" 4080.63281 17.812
"88" 2679.6238 17.911
"232" 3661.74298 17.89
"73" 2644.62368 17.866
"50" 2544.77832 17.6
"190" 3303.73164 17.916
"322" 4371.74057 17.931
"51" 2550.89616 17.601
"314" 4161.56384 17.943
"282" 4008.7128 17.851
"216" 3429.56039 17.9
"222" 3608.89091 17.776
"96" 2879.88339 17.715
"121" 2975.63267 17.777
"319" 4361.79359 17.656
"34" 2298.71554 17.606
"153" 3053.52533 17.677
"335" 4428.81865 17.985
"108" 2932.84418 17.799
"81" 2665.661 17.579
"8" 2226.69366 17.766
"46" 2403.4944 18.023
"205" 3377.62474 17.893
"258" 3752.58207 17.971
"68" 2629.60349 17.893
"138" 3020.65472 17.608
"326" 4387.86532 17.644
"1" 2184.81184 17.946
"358" 4509.57063 17.81
"69" 2631.78763 17.919
"275" 3960.86779 17.867
"235" 3674.83438 17.689
"189" 3298.76847 17.908
"273" 3816.52339 17.585
"78" 2658.71248 17.801
"159" 3064.53319 17.638
"45" 2370.51582 17.607
"180" 3251.91115 17.896
"20" 2259.65142 17.942
"271" 3796.58246 17.586
"105" 2921.7886 17.866
"223" 3614.87376 17.915
"213" 3410.56291 17.749
"201" 3353.63823 17.807
"118" 2966.66405 17.634
"192" 3308.74971 17.589
"311" 4129.67102 17.95
"187" 3294.73894 17.843
"345" 4462.6541 17.625
"263" 3766.59205 17.705
"357" 4507.57755 17.787
"197" 3335.83722 17.807
"109" 2941.82063 17.598
"238" 3689.71319 17.962
"183" 3272.88059 17.663
"40" 2325.56035 17.851
"149" 3045.58188 17.751
"178" 3230.86448 17.724
"49" 2540.85817 17.737
"359" 4515.53686 17.803
"170" 3098.50118 17.894
"307" 4117.60944 17.797
"220" 3569.9318 17.784
"116" 2960.71181 17.95
"226" 3633.75674 17.802
"83" 2669.66409 17.641
"131" 3005.66986 17.701
"145" 3035.60691 17.894
"86" 2675.59904 17.81
"32" 2294.67506 17.807
"104" 2915.78676 17.733
"60" 2593.8123 17.79
"234" 3671.71226 17.629
"207" 3386.63513 17.687
"114" 2955.75833 17.918
"308" 4121.61038 17.827
"33" 2296.69399 17.877
"35" 2300.66719 17.773
"28" 2283.71082 17.595
"181" 3254.86805 17.86
"310" 4125.69853 17.938
"305" 4104.70632 17.765
"264" 3769.59307 17.596
"13" 2238.60796 17.649
"323" 4376.75987 17.613
"243" 3702.78354 17.709
"120" 2971.8344 17.602
"286" 4025.84315 17.723
"228" 3641.75631 17.792
"361" 4523.5493 17.804
"266" 3775.58893 17.914
"354" 4497.66022 17.582
"297" 4068.64171 17.909
"224" 3621.90624 17.955
"65" 2622.79898 17.77
"218" 3442.52022 17.608
"290" 4040.7194 17.938
"125" 2990.80464 17.894
"254" 3742.6525 17.694
"206" 3381.62331 17.889
"57" 2577.75724 17.933
"77" 2656.72667 17.683
"182" 3261.90093 17.824
"179" 3246.88031 17.877
"151" 3049.53923 17.706
"208" 3390.63814 17.638
"166" 3083.59826 17.675
"185" 3283.81931 17.875
"62" 2607.6904 17.616
"11" 2232.67073 17.92
"176" 3123.49205 17.756
"117" 2963.69855 17.825
"350" 4482.68859 17.719
"18" 2253.6523 17.648
"137" 3018.61358 17.867
"329" 4402.82128 17.601
"250" 3727.61505 17.713
"280" 3994.87541 17.756
"74" 2649.64694 17.837
"141" 3026.63784 17.903
"191" 3306.73311 17.906
"348" 4474.8087 17.965
"344" 4458.63943 17.721
"92" 2698.59871 17.835
"269" 3785.57318 17.676
"119" 2968.82705 17.62
"75" 2651.69578 17.908
"239" 3692.63482 17.736
"2" 2188.86239 17.631
"363" 4531.51857 17.796
"227" 3639.76242 17.706
"59" 2588.82316 17.945
"300" 4077.65092 17.654
"315" 4176.5054 17.79
"48" 2526.84999 17.969
"347" 4471.62459 17.661
"267" 3778.58962 17.781
"129" 3001.61147 17.623
"292" 4045.83507 17.898
"252" 3736.62726 17.918
"52" 2554.86148 17.698
"287" 4028.75316 17.944
"313" 4153.52584 17.852
"332" 4416.70791 17.67
"325" 4383.77042 17.833
"231" 3656.80758 17.893
"284" 4016.88451 17.657
"199" 3340.82264 17.947
"161" 3069.5151 17.752
"72" 2642.63346 17.605
"122" 2983.66854 17.9
"293" 4048.69874 17.923
"128" 2999.63357 17.922
"336" 4431.7434 17.674
"26" 2279.62777 17.829
"30" 2290.7342 17.629
"327" 4391.87101 17.73
"217" 3434.54847 17.604
"251" 3731.61664 17.7
"291" 4042.73572 17.755
"169" 3092.50411 17.695
"177" 3132.49218 18.037
"37" 2304.64547 17.801
"7" 2223.71754 17.9
"95" 2731.49051 17.964
"274" 3935.91359 17.658
"331" 4409.84069 17.846
"27" 2281.67519 17.894
"272" 3804.51823 17.751
"339" 4441.81141 17.667
"103" 2910.78278 17.61
"135" 3013.62797 17.674
"215" 3421.60831 17.666
"265" 3772.61767 17.65
"261" 3760.73332 17.64
"134" 3011.6525 17.95
"106" 2924.87833 17.681
"24" 2272.62253 17.601
"288" 4030.82486 17.879
"152" 3051.53282 17.964
"36" 2302.64082 17.881
"318" 4355.80784 17.937
"214" 3415.53885 17.618
"44" 2353.5111 17.953
"39" 2322.54666 17.954
"196" 3328.83323 17.915
"147" 3040.58495 17.601
"173" 3108.49117 17.805
"150" 3047.5337 17.964
"142" 3028.64322 17.64
"349" 4478.66381 17.622
"219" 3450.52198 17.621
"365" 4540.51101 17.904
"82" 2667.62194 17.837
"333" 4420.82045 17.947
"229" 3646.81737 17.729
"245" 3707.65703 17.681
"221" 3592.8841 17.651
"146" 3037.61365 17.813
"165" 3081.59116 17.954
