"a" "b"
"238" 3683.79742 16.009
"213" 3396.59234 16.101
"259" 3746.59657 15.867
"287" 4009.89459 15.846
"126" 2983.71688 16.114
"242" 3698.70963 16.122
"165" 3072.61052 15.981
"159" 3056.52931 15.893
"268" 3769.69823 16.02
"83" 2665.74343 15.887
"292" 4030.87709 15.938
"368" 4533.53829 15.825
"188" 3281.76827 16.08
"9" 2223.76274 15.958
"160" 3057.57567 15.851
"167" 3077.64896 16.038
"134" 3000.65386 15.901
"332" 4376.80625 15.919
"266" 3761.72289 15.814
"16" 2240.78791 16.096
"41" 2317.56775 15.798
"342" 4431.76492 16.082
"145" 3026.68507 16.117
"177" 3111.49139 15.912
"204" 3349.69277 16.084
"196" 3308.79686 15.911
"149" 3035.65412 15.838
"306" 4072.66625 16.045
"215" 3402.6281 15.852
"254" 3734.68654 16.085
"349" 4457.66991 15.903
"133" 2998.6371 16.034
"228" 3633.81238 16.084
"47" 2366.50717 15.964
"185" 3268.81348 16.021
"186" 3273.77253 15.858
"50" 2535.91117 16.081
"144" 3024.71596 15.931
"178" 3114.48269 15.826
"359" 4490.71536 15.833
"316" 4122.64771 16.094
"252" 3728.6224 15.859
"302" 4060.65503 16.073
"120" 2969.66789 16.084
"35" 2293.66735 16.083
"96" 2712.52221 15.822
"164" 3069.56363 16.124
"239" 3686.8451 15.827
"80" 2659.72158 15.899
"290" 4026.66389 15.914
"99" 2883.90294 16.097
"334" 4383.81694 15.858
"318" 4126.69249 16.061
"257" 3740.59799 16.004
"179" 3125.47996 15.846
"12" 2230.69451 15.977
"357" 4484.65711 16.103
"75" 2644.67935 15.801
"183" 3254.91729 16.019
"205" 3352.65952 15.917
"91" 2685.63982 16.095
"95" 2705.55757 15.832
"168" 3081.64025 15.973
"366" 4523.52108 16.095
