"a" "b"
"320" 4366.83248 15.2
"81" 2671.66905 15.585
"160" 3072.62132 15.21
"353" 4502.63194 15.204
"326" 4388.76716 15.203
"246" 3734.69711 15.506
"28" 2279.75327 15.492
"65" 2628.83278 15.205
"138" 3024.72668 15.178
"26" 2275.73878 15.581
"62" 2620.71356 15.538
"228" 3675.78501 15.472
"316" 4350.89348 15.523
"5" 2211.82584 15.347
"109" 2952.75662 15.395
"219" 3629.77584 15.193
"55" 2580.84063 15.234
"270" 3961.88655 15.485
"174" 3134.49127 15.272
"100" 2915.84577 15.361
"116" 2975.77994 15.536
"338" 4450.73428 15.433
"206" 3399.64041 15.312
"225" 3656.86874 15.404
"34" 2295.69682 15.284
"232" 3692.694 15.278
"330" 4410.83705 15.181
"356" 4520.60029 15.28
"154" 3057.58644 15.206
"300" 4084.72268 15.208
"313" 4164.57005 15.531
"95" 2888.89484 15.206
"344" 4471.65701 15.489
"89" 2699.59456 15.371
"18" 2251.81759 15.293
"48" 2544.83721 15.25
"197" 3349.70338 15.521
"346" 4478.72488 15.454
"85" 2681.70401 15.443
"310" 4131.55595 15.518
"131" 3006.70154 15.227
"207" 3402.63884 15.21
"121" 2986.71007 15.521
"45" 2397.51348 15.219
"287" 4046.66711 15.542
"183" 3289.79251 15.347
"213" 3434.61372 15.594
"231" 3689.77361 15.379
"175" 3229.92229 15.211
"289" 4051.74617 15.217
"71" 2644.69001 15.387
"129" 3002.6502 15.194
"112" 2961.73124 15.549
"294" 4065.71303 15.42
"49" 2551.83728 15.21
"78" 2663.71832 15.478
"283" 4031.70115 15.508
"161" 3075.5763 15.446
"8" 2226.74779 15.397
"293" 4060.66547 15.46
"238" 3707.7462 15.335
"93" 2870.91432 15.207
"240" 3715.6466 15.403
"226" 3660.75461 15.432
"16" 2244.85037 15.364
"209" 3409.54605 15.256
"115" 2973.84446 15.248
"31" 2289.69253 15.485
"97" 2899.83072 15.24
"214" 3444.54623 15.447
"252" 3748.63551 15.417
"177" 3262.90267 15.228
"167" 3092.56652 15.454
"351" 4494.6552 15.499
"230" 3686.85572 15.482
"72" 2650.6736 15.182
"124" 2992.69383 15.331
"136" 3018.67163 15.371
"332" 4425.71709 15.212
"50" 2555.86135 15.262
"265" 3790.59968 15.487
"3" 2191.84658 15.42
"74" 2655.64936 15.382
"61" 2617.77426 15.193
"182" 3283.87875 15.566
"301" 4087.74955 15.393
"44" 2366.51824 15.46
"333" 4431.7754 15.558
"306" 4117.66645 15.207
"278" 4007.74706 15.222
"250" 3743.60596 15.211
"343" 4467.66827 15.448
"349" 4487.73036 15.202
"357" 4523.53167 15.575
"282" 4028.81031 15.569
"146" 3042.60877 15.412
"309" 4126.7081 15.451
"157" 3062.5464 15.354
"336" 4442.7652 15.554
"58" 2599.80209 15.262
"220" 3633.83127 15.26
"38" 2303.654 15.373
"83" 2677.69241 15.39
"25" 2273.80091 15.303
"337" 4448.72391 15.367
"322" 4373.77771 15.387
"211" 3421.59004 15.308
"127" 2998.64768 15.382
"212" 3429.52077 15.416
"76" 2659.73557 15.439
"345" 4474.71116 15.405
"137" 3022.77837 15.446
"215" 3452.50771 15.537
"234" 3698.72561 15.572
"247" 3736.68515 15.263
"133" 3010.6724 15.264
"60" 2613.68361 15.32
"147" 3044.55085 15.417
"148" 3046.56663 15.212
"14" 2240.7978 15.306
"312" 4153.58864 15.516
"325" 4383.82748 15.512
"67" 2634.6542 15.518
"291" 4055.74725 15.291
"156" 3060.55271 15.585
"178" 3268.82423 15.489
"210" 3414.54137 15.35
"271" 3968.8693 15.444
"360" 4537.54464 15.468
"251" 3746.6072 15.485
"37" 2301.65712 15.553
"43" 2337.58304 15.517
"239" 3712.82894 15.537
"99" 2910.84991 15.238
"205" 3396.60299 15.398
"176" 3247.85568 15.51
"244" 3728.63299 15.22
"53" 2571.87435 15.453
"75" 2657.71113 15.32
"190" 3310.83989 15.186
"66" 2631.63359 15.591
"223" 3646.89424 15.564
"9" 2228.79141 15.218
"142" 3033.65863 15.412
"268" 3818.52526 15.444
"171" 3111.50226 15.544
"96" 2894.82989 15.502
"166" 3089.58118 15.562
"52" 2563.82032 15.364
"208" 3404.56695 15.495
"94" 2883.91379 15.512
"328" 4397.80278 15.422
"292" 4057.72615 15.575
"248" 3738.63823 15.562
"284" 4037.78115 15.327
"286" 4042.79231 15.514
"159" 3069.57445 15.314
"19" 2253.71408 15.58
"256" 3756.76205 15.51
"255" 3754.662 15.206
"314" 4178.53686 15.517
"229" 3683.80803 15.576
"199" 3355.69142 15.326
"181" 3281.77895 15.232
"295" 4067.65139 15.397
"155" 3058.53294 15.31
"217" 3592.9173 15.238
"227" 3671.76994 15.422
"107" 2946.77972 15.584
"185" 3296.79576 15.293
"184" 3294.79006 15.529
"29" 2281.74049 15.39
"285" 4040.77693 15.225
"327" 4392.79227 15.219
"63" 2623.6882 15.526
"33" 2293.67729 15.524
"236" 3702.8425 15.291
"80" 2667.77348 15.536
"47" 2542.79233 15.496
"144" 3038.64841 15.579
"73" 2652.65843 15.476
"168" 3102.50707 15.299
"288" 4048.75564 15.326
"354" 4507.63149 15.397
"188" 3306.79083 15.303
"347" 4481.754 15.356
"169" 3105.54588 15.207
"68" 2637.68037 15.439
"110" 2955.82095 15.31
"263" 3778.64734 15.497
"2" 2189.81734 15.364
"296" 4069.6394 15.236
"179" 3273.7833 15.311
"348" 4484.66757 15.254
"140" 3028.73154 15.237
"10" 2230.70437 15.43
"273" 3981.76241 15.179
"315" 4345.88282 15.341
"180" 3276.82889 15.583
"277" 4004.81449 15.334
"151" 3052.5393 15.499
"233" 3695.77331 15.178
"308" 4124.66983 15.228
"149" 3048.54381 15.444
"355" 4509.62542 15.258
"201" 3377.68288 15.315
"15" 2242.80434 15.584
"92" 2733.50305 15.496
"158" 3067.58931 15.568
"24" 2271.64782 15.518
"30" 2283.76877 15.241
"105" 2939.78122 15.527
"130" 3004.65199 15.465
"302" 4092.80537 15.344
"128" 3000.66444 15.419
"264" 3785.63095 15.446
"108" 2949.76339 15.485
"303" 4100.86184 15.429
"235" 3700.75487 15.367
"111" 2957.74859 15.579
"342" 4464.65782 15.548
"35" 2297.69496 15.583
"172" 3114.49368 15.441
"79" 2665.75334 15.245
"54" 2577.81148 15.258
"194" 3329.77826 15.29
"70" 2642.69165 15.543
"272" 3974.84285 15.239
"32" 2291.70137 15.242
"106" 2942.75929 15.531
"241" 3718.67918 15.316
