"a" "b"
"339" 4453.7108 15.618
"225" 3656.86874 15.578
"172" 3114.49368 15.088
"210" 3414.54137 15.608
"61" 2617.77426 15.616
"180" 3276.82889 15.489
"179" 3273.7833 15.556
"273" 3981.76241 15.608
"326" 4388.76716 15.627
"128" 3000.66444 15.621
"346" 4478.72488 15.148
"327" 4392.79227 15.055
"51" 2559.74896 15.629
"113" 2963.79034 15.05
"86" 2685.65055 15.526
"192" 3321.6819 15.558
"331" 4416.86053 15.046
"341" 4459.65968 15.472
"105" 2939.78122 15.074
"161" 3075.5763 15.574
"2" 2189.81734 15.527
"100" 2915.84577 15.087
"255" 3754.662 15.324
"294" 4065.71303 15.302
"263" 3778.64734 15.324
"15" 2242.80434 15.136
"245" 3731.70421 15.516
"54" 2577.81148 15.127
"95" 2888.89484 15.11
"260" 3769.70892 15.589
"320" 4366.83248 15.374
"110" 2955.82095 15.557
"329" 4402.87821 15.27
"88" 2695.54224 15.46
"267" 3805.51258 15.225
"314" 4178.53686 15.302
"17" 2249.72271 15.156
"148" 3046.56663 15.218
"296" 4069.6394 15.432
"140" 3028.73154 15.056
"228" 3675.78501 15.253
"52" 2563.82032 15.029
"218" 3617.86546 15.307
"37" 2301.65712 15.304
"253" 3750.60852 15.169
"241" 3718.67918 15.613
"85" 2681.70401 15.44
"212" 3429.52077 15.238
"102" 2925.79149 15.536
"101" 2921.84813 15.589
"189" 3308.80754 15.4
"352" 4499.59983 15.244
"136" 3018.67163 15.078
"345" 4474.71116 15.202
"81" 2671.66905 15.468
"358" 4530.52719 15.272
"292" 4057.72615 15.082
"36" 2299.68773 15.585
"227" 3671.76994 15.097
"167" 3092.56652 15.553
"198" 3352.67013 15.591
"295" 4067.65139 15.562
"190" 3310.83989 15.459
"41" 2326.53367 15.495
"215" 3452.50771 15.199
"261" 3772.67699 15.5
"122" 2988.67729 15.277
"287" 4046.66711 15.607
"143" 3035.66482 15.05
"265" 3790.59968 15.623
"18" 2251.81759 15.592
"145" 3040.67374 15.436
"97" 2899.83072 15.277
"178" 3268.82423 15.239
"147" 3044.55085 15.524
"166" 3089.58118 15.623
"57" 2594.76068 15.083
"60" 2613.68361 15.507
"248" 3738.63823 15.533
"103" 2929.82853 15.082
"247" 3736.68515 15.099
"204" 3394.72361 15.068
"114" 2966.72968 15.594
"230" 3686.85572 15.438
"335" 4439.69761 15.563
"70" 2642.69165 15.103
"150" 3050.54496 15.355
"274" 3987.88636 15.474
"162" 3077.65975 15.317
"89" 2699.59456 15.586
"317" 4355.86489 15.201
"355" 4509.62542 15.19
"194" 3329.77826 15.08
"305" 4107.73834 15.521
"211" 3421.59004 15.454
"188" 3306.79083 15.314
"336" 4442.7652 15.504
"14" 2240.7978 15.459
"272" 3974.84285 15.601
"270" 3961.88655 15.237
"209" 3409.54605 15.36
"139" 3026.69573 15.377
"16" 2244.85037 15.58
"134" 3012.7678 15.329
"174" 3134.49127 15.331
"250" 3743.60596 15.132
"283" 4031.70115 15.358
"337" 4448.72391 15.347
"138" 3024.72668 15.623
"7" 2223.77264 15.469
"360" 4537.54464 15.32
"259" 3765.60033 15.456
"293" 4060.66547 15.624
"38" 2303.654 15.43
"8" 2226.74779 15.386
"229" 3683.80803 15.494
"288" 4048.75564 15.345
"300" 4084.72268 15.573
"264" 3785.63095 15.361
"137" 3022.77837 15.267
"351" 4494.6552 15.621
"342" 4464.65782 15.041
"258" 3761.73351 15.374
"44" 2366.51824 15.296
"115" 2973.84446 15.263
"58" 2599.80209 15.461
"206" 3399.64041 15.426
"91" 2712.53301 15.45
"183" 3289.79251 15.336
"118" 2977.79386 15.114
"31" 2289.69253 15.606
"254" 3752.62393 15.592
"30" 2283.76877 15.101
"80" 2667.77348 15.389
"304" 4104.76567 15.588
"32" 2291.70137 15.391
"120" 2983.7275 15.629
"96" 2894.82989 15.637
"182" 3283.87875 15.513
"42" 2331.56422 15.096
"121" 2986.71007 15.569
"235" 3700.75487 15.472
"20" 2256.72138 15.191
"290" 4053.79751 15.625
"55" 2580.84063 15.056
"142" 3033.65863 15.406
"213" 3434.61372 15.577
"313" 4164.57005 15.23
"27" 2277.74234 15.306
"35" 2297.69496 15.188
"124" 2992.69383 15.417
"25" 2273.80091 15.188
"268" 3818.52526 15.038
"328" 4397.80278 15.42
"340" 4457.6804 15.098
"10" 2230.70437 15.488
"246" 3734.69711 15.446
"82" 2675.68956 15.585
"83" 2677.69241 15.293
"312" 4153.58864 15.033
"285" 4040.77693 15.053
"106" 2942.75929 15.61
"299" 4080.69277 15.56
"240" 3715.6466 15.39
"316" 4350.89348 15.589
"231" 3689.77361 15.317
"220" 3633.83127 15.059
"278" 4007.74706 15.341
"152" 3054.54074 15.477
"79" 2665.75334 15.622
"72" 2650.6736 15.392
"90" 2705.57063 15.424
"154" 3057.58644 15.402
"306" 4117.66645 15.454
"99" 2910.84991 15.444
"40" 2322.6243 15.422
"29" 2281.74049 15.448
"284" 4037.78115 15.171
"281" 4026.67446 15.511
