"a" "b"
"364" 4533.54188 15.403
"294" 4051.73926 15.36
"195" 3314.75997 15.393
"360" 4509.61883 15.565
"119" 2969.67143 15.424
"121" 2975.77284 15.432
"290" 4040.76999 15.554
"79" 2659.72898 15.365
"51" 2542.78564 15.563
"237" 3689.76654 15.555
"88" 2679.70813 15.499
"273" 3805.50548 15.544
"210" 3396.59587 15.366
"299" 4065.7061 15.4
"22" 2256.71479 15.551
"181" 3262.89546 15.571
"92" 2695.53506 15.554
"232" 3665.79705 15.38
"1" 2165.88307 15.361
"13" 2232.71835 15.506
"330" 4383.82052 15.486
"36" 2295.69022 15.565
"2" 2171.90436 15.38
"47" 2366.51086 15.467
"260" 3754.65496 15.57
"160" 3060.54552 15.508
"135" 3004.64493 15.367
"295" 4053.7906 15.369
"170" 3092.55928 15.355
"222" 3592.91011 15.442
"366" 4540.56133 15.589
"30" 2279.74669 15.447
"280" 3987.87932 15.473
"115" 2957.74149 15.359
"39" 2301.6505 15.563
"155" 3052.53217 15.546
"173" 3105.53866 15.506
"6" 2191.83693 15.522
"226" 3638.7695 15.553
"343" 4450.72732 15.589
"217" 3434.60665 15.571
"234" 3675.77798 15.429
"89" 2681.69688 15.515
"333" 4397.79578 15.574
"362" 4523.52465 15.447
"80" 2661.77671 15.366
"288" 4028.80335 15.431
"198" 3329.7712 15.473
"317" 4153.58164 15.377
"287" 4026.66748 15.473
"161" 3067.58212 15.448
"182" 3268.81707 15.545
"306" 4087.74266 15.528
"132" 2998.64063 15.362
"238" 3692.68699 15.387
"272" 3797.57286 15.589
"90" 2685.64339 15.569
"314" 4126.69604 15.46
"57" 2571.86775 15.376
"147" 3035.65768 15.403
"58" 2577.80488 15.442
"159" 3058.52579 15.517
"40" 2303.64735 15.552
"318" 4164.56015 15.524
"214" 3409.53898 15.52
"68" 2628.8262 15.442
"244" 3707.71837 15.582
"10" 2223.76604 15.492
"326" 4370.77077 15.524
"4" 2184.86575 15.461
"192" 3306.78373 15.37
"231" 3660.74753 15.552
"252" 3734.69009 15.535
"229" 3653.8058 15.376
"301" 4069.63251 15.44
"221" 3590.93821 15.454
"112" 2949.75627 15.37
"28" 2275.7322 15.44
"98" 2883.90656 15.447
"262" 3758.68025 15.57
"114" 2955.81384 15.372
"303" 4077.70208 15.466
"75" 2650.66648 15.565
"62" 2599.79487 15.573
"154" 3050.53785 15.552
"31" 2281.73388 15.5
"93" 2699.58738 15.553
"82" 2665.74672 15.381
"134" 3002.64312 15.361
"143" 3026.68862 15.458
"267" 3775.64121 15.492
"309" 4104.75871 15.365
"339" 4435.82493 15.466
"209" 3394.71647 15.387
"266" 3772.66992 15.477
"241" 3700.74783 15.361
"337" 4425.71016 15.485
"349" 4471.65005 15.44
"84" 2671.66241 15.455
"94" 2705.56117 15.542
"340" 4439.69068 15.425
"199" 3334.66651 15.557
"60" 2589.73419 15.555
"248" 3722.62561 15.484
"216" 3418.62706 15.437
"251" 3731.6972 15.432
"67" 2626.66027 15.494
"204" 3359.68949 15.383
"208" 3389.67085 15.572
"172" 3102.49984 15.385
"107" 2929.8214 15.48
"87" 2677.68573 15.491
"100" 2894.82269 15.403
"319" 4178.51343 15.412
"202" 3352.66307 15.567
"263" 3761.7265 15.37
"126" 2986.70303 15.411
"341" 4442.75828 15.561
"352" 4481.74708 15.489
"243" 3705.7423 15.581
"334" 4402.87124 15.389
"203" 3355.68434 15.372
"188" 3294.78296 15.396
"329" 4379.81544 15.451
"197" 3325.7366 15.48
"59" 2580.83402 15.481
"347" 4464.65092 15.541
"25" 2265.66482 15.391
"103" 2910.84275 15.355
"149" 3040.66662 15.579
"27" 2273.79432 15.394
"328" 4376.80983 15.501
"148" 3038.64128 15.575
"180" 3247.8485 15.379
"109" 2939.77408 15.409
"361" 4520.59327 15.469
"224" 3629.76872 15.477
"304" 4080.68587 15.461
"235" 3683.801 15.482
"163" 3072.61411 15.451
"255" 3740.60161 15.593
"48" 2397.50605 15.549
"207" 3381.78133 15.477
"338" 4431.76849 15.489
"351" 4478.71793 15.474
"128" 2990.74641 15.403
"54" 2555.85405 15.37
"55" 2559.74171 15.37
"285" 4016.85108 15.37
"278" 3974.83581 15.52
"365" 4537.53757 15.395
"313" 4124.66289 15.463
"49" 2520.8836 15.385
"158" 3057.57927 15.389
"99" 2888.88764 15.44
"66" 2623.68112 15.467
"131" 2996.65775 15.384
"44" 2331.55692 15.384
"106" 2925.78433 15.484
"320" 4345.87577 15.411
"363" 4530.52017 15.569
"76" 2652.65181 15.553
"179" 3229.91503 15.503
"166" 3081.64386 15.534
"342" 4448.71699 15.591
"250" 3728.62599 15.521
"291" 4042.78538 15.566
"298" 4060.65857 15.562
"205" 3369.68942 15.42
"74" 2644.68291 15.575
"91" 2690.5973 15.378
"73" 2642.68456 15.574
"139" 3016.67953 15.409
"228" 3646.88713 15.571
"5" 2189.81005 15.543
"9" 2217.7461 15.514
"183" 3273.77614 15.426
"191" 3303.79109 15.578
"96" 2733.49583 15.392
"122" 2977.76078 15.467
"300" 4067.64451 15.42
"286" 4023.7544 15.491
"83" 2667.76686 15.388
"136" 3006.69447 15.378
"284" 4007.74004 15.587
"14" 2234.71152 15.539
"268" 3778.64026 15.453
"38" 2299.68109 15.574
"11" 2226.7412 15.46
"168" 3087.51573 15.6
"45" 2337.57569 15.36
"345" 4457.67347 15.366
"81" 2663.70769 15.409
"63" 2613.67654 15.511
"239" 3695.7663 15.583
"153" 3048.53668 15.566
"323" 4361.81859 15.374
"271" 3790.59261 15.371
"215" 3414.53433 15.447
"256" 3743.59895 15.378
"327" 4373.77073 15.422
"355" 4491.69755 15.58
"35" 2293.67066 15.572
"101" 2899.82353 15.582
"142" 3024.71955 15.457
"356" 4494.64825 15.393
"102" 2905.81286 15.572
"261" 3756.75498 15.588
"156" 3054.5336 15.544
"105" 2921.841 15.524
"218" 3444.53911 15.582
"196" 3321.67483 15.486
"140" 3018.67695 15.436
"253" 3736.67815 15.559
"240" 3698.71322 15.359
"175" 3111.49499 15.503
"246" 3715.63956 15.514
"125" 2983.72041 15.541
"249" 3725.72248 15.483
"113" 2952.74949 15.583
"176" 3114.48642 15.48
"316" 4149.64089 15.355
"213" 3404.55984 15.382
"56" 2563.81307 15.368
"169" 3089.57396 15.589
"138" 3010.66531 15.392
"77" 2655.64214 15.373
"145" 3030.72948 15.475
"297" 4057.71926 15.377
"305" 4084.71577 15.44
"178" 3134.484 15.588
"152" 3046.55951 15.595
"212" 3402.63169 15.371
"177" 3125.48359 15.403
"167" 3084.55204 15.383
"53" 2551.82999 15.375
"331" 4388.76021 15.447
"245" 3712.82188 15.355
"276" 3961.87947 15.369
"33" 2289.68592 15.57
"270" 3785.62388 15.555
"123" 2977.78679 15.455
"29" 2277.73574 15.451
"127" 2988.67024 15.408
"336" 4416.85356 15.379
"289" 4037.77421 15.451
"16" 2240.7912 15.536
"150" 3042.60165 15.589
"275" 3937.92069 15.467
"296" 4055.74034 15.365
"23" 2258.82263 15.552
"348" 4467.66129 15.395
"18" 2244.84381 15.557
"37" 2297.68833 15.547
"307" 4092.79849 15.398
"308" 4100.8549 15.383
"137" 3008.65369 15.379
"194" 3310.83278 15.368
"302" 4072.66979 15.487
"141" 3022.77127 15.39
"242" 3702.83546 15.388
"264" 3765.59205 15.432
"118" 2966.72263 15.521
"322" 4355.85785 15.358
"8" 2211.81922 15.544
"247" 3718.67218 15.419
"108" 2933.76825 15.445
"34" 2291.69473 15.57
"206" 3377.67582 15.488
"190" 3298.81925 15.374
"104" 2915.83862 15.55
"19" 2249.71613 15.378
"162" 3069.56723 15.473
"20" 2251.811 15.363
"52" 2544.82994 15.57
"61" 2594.75341 15.391
"70" 2634.64758 15.552
