"a" "b"
"10" 2230.66956 15.391
"283" 4042.75697 15.547
"208" 3415.6069 15.417
"160" 3084.52011 15.299
"55" 2594.72322 15.476
"73" 2661.74953 15.512
"264" 3817.50668 15.265
"113" 2968.85113 15.416
"75" 2665.71967 15.271
"313" 4350.80728 15.415
"255" 3764.67468 15.323
"267" 3968.83364 15.279
"6" 2206.75139 15.37
"314" 4355.82928 15.215
"205" 3406.56644 15.445
"48" 2551.80064 15.371
"163" 3092.52794 15.542
"24" 2273.63356 15.455
"69" 2652.6177 15.314
"123" 2996.62887 15.345
"72" 2659.75027 15.321
"237" 3707.6884 15.301
"81" 2679.68079 15.471
"265" 3935.94034 15.503
"200" 3386.657 15.273
"287" 4053.76228 15.295
"347" 4489.68432 15.517
"47" 2544.80069 15.564
"229" 3686.8199 15.455
"228" 3683.772 15.462
"59" 2622.8218 15.455
"146" 3047.55835 15.427
"194" 3349.66716 15.44
"196" 3359.62741 15.492
"117" 2979.78329 15.445
"344" 4479.66754 15.411
"286" 4051.66314 15.482
"239" 3715.84149 15.564
"222" 3653.77696 15.274
"130" 3010.63637 15.518
"43" 2365.525 15.552
"86" 2699.55373 15.503
"109" 2960.73819 15.499
"57" 2607.71888 15.559
"64" 2640.66252 15.273
"63" 2634.57835 15.314
"40" 2337.54639 15.499
"181" 3289.75616 15.427
"84" 2690.56812 15.232
"102" 2939.74511 15.286
"214" 3591.92085 15.417
"155" 3069.53829 15.43
"326" 4409.86543 15.388
"186" 3308.7716 15.41
"311" 4316.9366 15.532
"51" 2563.78252 15.57
"138" 3028.66531 15.42
"19" 2253.67499 15.347
"162" 3089.5439 15.57
"352" 4507.59789 15.382
"128" 3006.6651 15.423
"197" 3366.69017 15.574
"300" 4107.66538 15.348
"218" 3633.7799 15.564
"122" 2994.7529 15.511
"129" 3008.61615 15.235
"179" 3281.7428 15.543
"322" 4392.72827 15.572
"336" 4453.67375 15.34
"142" 3038.6098 15.494
"111" 2963.72048 15.556
"85" 2694.55898 15.335
"101" 2932.86625 15.243
"28" 2283.7324 15.509
"158" 3077.62181 15.265
"249" 3749.59407 15.492
"3" 2184.83399 15.375
"292" 4067.61369 15.481
"96" 2905.89394 15.41
"355" 4520.55419 15.435
"187" 3310.80395 15.247
"235" 3702.80658 15.506
"270" 3987.84539 15.345
"250" 3751.6982 15.264
"94" 2896.81674 15.466
"319" 4376.78122 15.587
"173" 3246.90192 15.635
"93" 2892.84226 15.339
"141" 3035.62884 15.51
"334" 4444.67538 15.376
"124" 2998.61039 15.492
"211" 3444.5102 15.506
"144" 3043.5648 15.304
"68" 2650.60575 15.368
"216" 3615.90709 15.31
"357" 4525.5737 15.34
"244" 3731.66825 15.565
"53" 2580.80663 15.303
"136" 3024.69076 15.28
"23" 2269.73845 15.374
"54" 2588.84572 15.554
"112" 2966.68739 15.544
"161" 3086.55807 15.553
"245" 3736.64908 15.387
"198" 3377.64673 15.367
"77" 2671.61921 15.248
"133" 3018.63581 15.316
"242" 3725.69353 15.524
"281" 4037.74577 15.276
"147" 3049.56326 15.243
"41" 2345.50616 15.395
"258" 3775.61209 15.6
"232" 3695.72193 15.4
"278" 4025.86469 15.373
"324" 4402.84275 15.306
"26" 2279.71453 15.424
"99" 2925.75535 15.546
"299" 4100.824 15.266
"183" 3298.7902 15.337
