"a" "b"
"289" 3995.77906 16.199
"311" 4069.62553 16.216
"182" 3134.47653 16.047
"288" 3987.87224 16.23
"334" 4364.79594 16.183
"356" 4457.66648 16.179
"12" 2230.69122 16.25
"164" 3062.5321 16.177
"90" 2681.68975 16.222
"215" 3389.66361 16.163
"286" 3974.82715 16.316
"231" 3592.90276 16.109
"123" 2977.7537 16.257
"221" 3409.53176 16.225
"76" 2650.65622 16.184
"310" 4067.63758 16.304
"312" 4072.66281 16.128
"335" 4366.8184 16.291
"270" 3754.64788 16.171
"154" 3044.53658 16.211
"337" 4373.76365 16.15
"327" 4153.57452 16.081
"363" 4481.74008 16.22
"150" 3035.6506 16.215
"17" 2242.7865 16.255
"293" 4009.89026 16.16
"207" 3338.71195 16.177
"224" 3428.59882 16.198
"141" 3016.67243 16.042
"217" 3396.58862 16.162
"169" 3077.64537 16.194
"245" 3686.84163 16.326
"187" 3262.88809 16.264
"128" 2986.69599 16.008
"285" 3968.85512 16.249
"355" 4453.6969 16.142
"133" 2996.65066 16.183
"186" 3254.9135 16.336
"86" 2673.64815 16.302
"162" 3058.51867 16.219
"153" 3042.5945 16.173
"192" 3283.86431 16.113
"50" 2535.90751 16.115
"266" 3746.59313 16.146
"6" 2200.83684 16.144
"307" 4057.71233 16.178
"223" 3418.61977 16.051
"277" 3775.63412 16.281
"127" 2983.71335 16.222
"61" 2594.74621 16.102
"95" 2705.55397 16.19
"91" 2685.63626 16.214
"321" 4117.65252 15.976
"184" 3246.92347 16.212
"240" 3660.74044 16.307
"152" 3040.6595 16.262
"23" 2258.81604 16.102
"213" 3377.66856 16.192
"35" 2293.66404 16.246
"326" 4149.63381 16.168
"77" 2652.6408 16.261
"375" 4537.53052 16.192
"258" 3725.71543 16.058
"243" 3675.77089 16.31
"338" 4376.8028 16.124
"212" 3369.68218 16.191
"25" 2265.65825 16.179
"132" 2994.77465 16.129
"97" 2733.4882 16.211
"271" 3756.74789 16.286
"160" 3056.52574 16.005
"151" 3038.6342 16.205
"272" 3758.67319 16.192
"167" 3072.60692 16.264
"24" 2261.60831 16.141
"353" 4448.71004 16.268
"230" 3590.93084 16.112
"234" 3633.80865 16.186
"373" 4530.51307 16.062
"241" 3665.78991 16.245
"365" 4487.71644 16.148
"125" 2979.80571 16.153
"233" 3629.76142 16.157
"362" 4478.71094 16.246
"119" 2966.71557 16.277
"67" 2623.67403 16.195
"328" 4164.55259 16.167
"106" 2921.83389 16.279
"302" 4046.65317 16.192
"94" 2699.58019 16.3
"71" 2634.64098 16.177
"89" 2679.7015 16.065
"121" 2973.83031 16.238
"114" 2952.74241 16.153
"282" 3804.56175 16.322
"208" 3349.68906 16.292
"300" 4040.76299 16.193
"148" 3030.72238 16.13
"315" 4084.70881 16.213
"298" 4030.87364 16.212
"107" 2925.84448 16.232
"291" 4004.80042 16.281
"348" 4425.70318 16.328
"163" 3060.53836 15.975
"26" 2271.6347 16.299
"137" 3004.63787 16.186
"92" 2690.59016 16.127
"68" 2626.6532 16.189
"200" 3308.79314 15.994
"178" 3108.50963 16.157
"331" 4350.83055 16.019
"211" 3359.68224 16.057
"60" 2588.86924 16.007
"99" 2883.89933 16.109
"2" 2183.8565 16.211
"256" 3721.85972 16.139
"158" 3052.52503 16.102
"54" 2555.84677 16.307
"325" 4131.542 16.12
"134" 2998.63355 16.246
"93" 2695.52789 16.266
"131" 2992.67965 16.205
"1" 2171.89705 16.171
"15" 2238.65626 16.21
"102" 2899.81637 16.221
"156" 3048.52953 16.172
"294" 4016.84406 16.258
"370" 4507.61833 16.238
"324" 4126.68907 16.333
"41" 2317.56442 16.009
"276" 3772.6628 16.176
"38" 2299.67447 16.181
"303" 4048.74168 16.325
"304" 4051.73225 16.092
"129" 2988.6632 16.213
"204" 3325.72934 16.165
"376" 4540.55424 16.21
"173" 3089.56656 16.14
"329" 4177.5405 16.324
"73" 2640.70809 16.288
"279" 3785.61675 16.302
"143" 3020.69899 16.036
"358" 4464.64396 16.051
"345" 4410.82314 16.269
"295" 4023.74736 16.261
"225" 3434.59939 16.274
"251" 3705.73526 16.296
"52" 2544.82264 16.256
"79" 2657.69795 16.146
"308" 4060.65161 16.207
"252" 3707.71133 16.225
"255" 3718.66514 16.163
"39" 2301.64389 16.241
"284" 3937.91339 16.049
"65" 2617.76006 16.115
"237" 3646.8777 16.315
"130" 2990.73932 16.042
"323" 4124.61941 16.196
"177" 3105.53125 16.301
"3" 2184.85846 16.124
"206" 3334.65926 16.245
"109" 2933.76112 16.192
"265" 3743.59188 16.193
"9" 2223.75943 16.259
"83" 2665.74012 16.207
"80" 2659.71826 16.279
"214" 3381.77409 16.209
"198" 3303.77675 16.174
"374" 4533.5348 16.225
"205" 3329.76396 16.145
"82" 2663.70107 16.278
"166" 3069.56006 16.269
"70" 2631.62043 16.188
"139" 3010.65822 16.309
"257" 3722.61856 16.268
"236" 3641.80063 16.119
"145" 3024.71244 16.122
"29" 2277.72913 16.072
"7" 2211.81259 16.025
"316" 4087.73573 16.107
"346" 4416.84661 16.103
"20" 2251.80441 16.038
"33" 2289.67932 16.23
"124" 2977.77973 16.259
"202" 3314.75271 16.178
"199" 3306.77644 16.218
"262" 3736.67111 16.053
"332" 4355.85072 16.325
"183" 3229.90761 16.259
"165" 3067.57497 16.155
"364" 4484.65368 16.344
"229" 3585.90339 16.145
"75" 2644.6758 16.313
"117" 2961.71708 16.126
"264" 3740.59452 15.963
"175" 3098.55401 16.205
"259" 3728.61895 16.192
"359" 4467.65432 16.192
"273" 3761.71941 16.161
"56" 2563.80583 16.286
"232" 3617.851 16.202
"85" 2671.65579 16.182
"274" 3765.58492 16.091
"228" 3570.9436 16.197
"46" 2349.52811 16.209
"72" 2637.66721 16.255
"62" 2599.78221 16.156
"174" 3092.55191 16.14
"101" 2894.81547 16.188
"357" 4459.64578 16.266
"343" 4397.78877 16.185
"360" 4471.64308 16.128
"103" 2905.80569 16.128
"126" 2981.8127 16.294
"49" 2520.87622 16.146
"176" 3102.4921 16.213
"242" 3671.75589 16.324
"369" 4502.6188 16.173
"8" 2217.73949 16.089
"318" 4100.84792 16.204
"210" 3355.67709 16.177
"352" 4442.7513 16.177
"249" 3700.74076 16.017
"112" 2946.76552 15.98
"209" 3352.65584 16.058
"218" 3399.62604 16.117
"4" 2189.80277 16.235
"64" 2613.66945 16.032
"108" 2929.81427 16.228
"122" 2975.76582 16.1
"368" 4499.5867 16.302
"333" 4361.81149 16.066
"69" 2628.81963 16.039
"11" 2228.77822 16.119
"349" 4431.76151 16.122
"32" 2283.75557 16.149
"40" 2303.64073 16.271
"84" 2667.75498 16.267
"190" 3276.81442 16.209
"53" 2551.82271 16.244
"51" 2542.77898 16.202
"260" 3731.69019 16.223
"361" 4474.69725 16.243
"309" 4065.69913 16.181
"188" 3268.80972 16.065
"350" 4435.79579 16.014
"305" 4053.78362 16.189
"57" 2571.86114 16.203
"227" 3452.49231 16.114
"179" 3111.48758 16.042
"322" 4122.64431 16.328
"66" 2620.69946 16.051
"28" 2275.7256 16.261
"140" 3012.75364 16.099
"197" 3300.86783 16.118
"5" 2191.82851 16.204
"226" 3444.53181 16.157
"45" 2337.5684 16.277
"36" 2295.68357 16.119
"31" 2281.7273 16.059
"366" 4490.71195 16.045
"88" 2677.67909 16.245
"48" 2397.49866 16.14
"118" 2963.77616 16.156
"341" 4388.75319 16.183
"253" 3712.81485 16.25
"138" 3006.68738 16.324
"201" 3310.82553 16.204
"110" 2939.76695 16.179
"168" 3075.56191 16.003
"13" 2232.71176 16.027
"59" 2580.82742 16.063
"235" 3638.76224 16.236
"339" 4379.80837 16.162
"58" 2577.79826 16.168
"34" 2291.68811 16.095
"111" 2942.74505 16.031
"195" 3296.78133 16.202
