"a" "b"
"234" 3628.89658 15.651
"104" 2900.89424 15.447
"368" 4489.6739 15.527
"11" 2228.74792 15.533
"44" 2345.49522 15.398
"230" 3569.94253 15.283
"92" 2685.60373 15.278
"64" 2620.6647 15.487
"116" 2952.70791 15.499
"87" 2673.6124 15.219
"13" 2232.68142 15.536
"331" 4316.92653 15.265
"284" 3935.9295 15.138
"285" 3960.87887 15.657
"129" 2983.68082 15.392
"359" 4458.65084 15.598
"304" 4045.8482 15.468
"244" 3674.84563 15.68
"133" 2992.64048 15.475
"32" 2292.72062 15.608
"139" 3004.60547 15.563
"170" 3075.52637 15.455
"161" 3053.54112 15.628
"107" 2915.79912 15.56
"77" 2652.60781 15.579
"270" 3756.71561 15.453
"302" 4040.73038 15.589
"156" 3043.55409 15.336
"138" 3002.60259 15.49
"264" 3741.65693 15.276
"65" 2622.81124 15.328
"41" 2325.57393 15.428
"168" 3069.52754 15.38
"232" 3608.90261 15.661
"231" 3591.91014 15.668
"181" 3113.47011 15.59
"318" 4100.81367 15.595
"39" 2316.52921 15.309
"272" 3761.68701 15.261
"279" 3785.58438 15.519
"363" 4473.58866 15.61
"72" 2640.65264 15.484
"341" 4383.78141 15.515
"356" 4450.6794 15.64
"335" 4362.7476 15.289
"162" 3055.53985 15.448
"121" 2963.70988 15.405
"96" 2705.52109 15.238
"310" 4065.63777 15.424
"151" 3030.68998 15.635
"246" 3686.80941 15.174
"34" 2296.70984 15.363
"131" 2988.62908 15.156
"54" 2558.88383 15.63
"50" 2541.86301 15.395
"300" 4030.83825 15.301
"299" 4028.76412 15.485
"305" 4048.70998 15.479
"3" 2183.8236 15.668
"125" 2975.64991 15.512
"342" 4392.71781 15.579
"152" 3033.60625 15.648
"233" 3615.89638 15.317
"319" 4104.71891 15.133
"164" 3059.53762 15.672
"223" 3414.56233 15.663
"35" 2298.66592 15.223
"242" 3665.75746 15.593
"105" 2905.88317 15.25
"238" 3646.8283 15.142
"338" 4373.73123 15.138
"143" 3012.72115 15.49
"157" 3045.59324 15.366
"75" 2646.62934 15.528
"94" 2694.54827 15.365
"110" 2929.77054 15.5
"204" 3325.69689 15.669
"228" 3444.49952 15.389
"353" 4438.85581 15.663
"118" 2957.70215 15.331
"255" 3712.83316 15.199
"184" 3230.87569 15.602
"271" 3758.63971 15.215
"136" 2998.59983 15.524
"219" 3403.62193 15.162
"240" 3656.81875 15.513
"2" 2171.86412 15.606
"327" 4153.53715 15.186
"203" 3321.63514 15.451
"235" 3633.76925 15.496
"358" 4456.66615 15.202
"74" 2644.63456 15.676
"191" 3275.89059 15.464
"365" 4479.6571 15.133
"106" 2910.7937 15.669
"237" 3641.7686 15.344
"308" 4057.68057 15.561
"109" 2925.74463 15.185
"28" 2281.69672 15.142
"281" 3797.53276 15.603
"159" 3049.55224 15.398
"374" 4509.58112 15.501
"278" 3781.61407 15.232
"95" 2699.51434 15.156
"63" 2617.69654 15.47
"98" 2731.50212 15.303
"303" 4042.74659 15.418
"46" 2365.51395 15.397
"339" 4376.77072 15.176
"48" 2519.8891 15.351
"93" 2690.55332 15.595
"37" 2302.65382 15.419
"320" 4107.65501 15.147
"283" 3817.49595 15.601
"148" 3024.68014 15.576
"193" 3283.83195 15.297
"186" 3246.89113 15.365
"115" 2949.71686 15.483
"26" 2277.67809 15.583
"49" 2526.8687 15.62
"254" 3707.67791 15.362
"369" 4493.63345 15.612
"325" 4129.68206 15.641
"27" 2279.70463 15.398
"214" 3379.74334 15.625
"51" 2544.78976 15.262
"306" 4053.75193 15.308
"198" 3303.74278 15.248
"361" 4466.65288 15.504
"268" 3751.68769 15.598
"247" 3689.72432 15.154
"40" 2322.57004 15.388
"189" 3268.77714 15.473
"245" 3683.76149 15.495
"239" 3652.88819 15.258
"291" 4001.7978 15.158
"354" 4441.82877 15.676
"7" 2206.74148 15.665
"142" 3010.62577 15.642
"277" 3778.6007 15.176
"145" 3018.62516 15.522
"337" 4369.75571 15.567
"373" 4507.58802 15.663
"20" 2256.66946 15.376
"18" 2251.82492 15.559
"378" 4523.56106 15.419
"71" 2637.60665 15.437
"216" 3390.75556 15.531
"23" 2264.65114 15.19
"108" 2921.80133 15.614
"149" 3026.64916 15.382
"312" 4069.59305 15.649
"375" 4515.54792 15.543
"298" 4025.85426 15.498
"273" 3764.66415 15.298
"24" 2269.72858 15.656
"173" 3084.50881 15.526
"183" 3133.47655 15.585
"144" 3016.63976 15.676
"294" 4009.77434 15.679
"326" 4146.5346 15.571
