"a" "b"
"288" 4045.85857 15.429
"317" 4350.80728 15.597
"40" 2325.58737 15.452
"174" 3133.48745 15.632
"214" 3434.57375 15.644
"142" 3028.66531 15.556
"105" 2932.86625 15.458
"58" 2594.72322 15.424
"72" 2650.60575 15.443
"69" 2642.65471 15.624
"134" 3010.63637 15.607
"30" 2290.75572 15.588
"116" 2966.68739 15.476
"162" 3077.62181 15.55
"97" 2892.84226 15.445
"228" 3661.76477 15.538
"357" 4509.59098 15.51
"49" 2544.80069 15.65
"98" 2896.81674 15.572
"227" 3656.8293 15.482
"5" 2200.81524 15.589
"43" 2345.50616 15.647
"165" 3086.55807 15.515
"279" 4009.78479 15.526
"203" 3379.76243 15.459
"2" 2183.8345 15.405
"241" 3707.6884 15.586
"108" 2946.74386 15.659
"141" 3026.6598 15.634
"301" 4084.68727 15.668
"205" 3390.76619 15.589
"107" 2942.7233 15.555
"147" 3041.53535 15.633
"179" 3262.86464 15.63
"211" 3410.5846 15.397
"76" 2659.75027 15.438
"188" 3303.75342 15.436
"113" 2960.73819 15.497
"262" 3775.61209 15.386
"53" 2563.78252 15.555
"59" 2599.75439 15.62
"9" 2228.75779 15.629
"101" 2915.8098 15.628
"122" 2983.69142 15.642
"29" 2288.72095 15.437
"297" 4069.60337 15.556
"81" 2671.61921 15.383
"124" 2988.63894 15.545
"149" 3045.60392 15.413
"304" 4107.66538 15.486
"287" 4042.75697 15.419
"51" 2554.89309 15.403
"25" 2277.70516 15.608
"28" 2283.7324 15.596
"336" 4439.75871 15.593
"41" 2331.52382 15.424
"74" 2654.726 15.588
"75" 2657.67711 15.576
"85" 2679.68079 15.634
"45" 2365.525 15.457
"70" 2644.65098 15.464
"342" 4458.6612 15.643
"315" 4316.9366 15.59
"66" 2634.57835 15.42
"290" 4051.66314 15.395
"339" 4450.69113 15.42
"1" 2165.85271 15.412
"332" 4420.84185 15.526
"207" 3400.62308 15.666
"248" 3731.66825 15.64
"173" 3123.51385 15.53
"291" 4053.76228 15.657
"347" 4477.68613 15.466
"90" 2699.55373 15.43
"65" 2628.60076 15.388
"100" 2905.89394 15.558
"37" 2304.67973 15.524
"200" 3359.62741 15.532
"355" 4502.64567 15.4
"144" 3033.62109 15.403
"61" 2617.71063 15.573
"52" 2558.89469 15.489
"152" 3051.55549 15.479
"201" 3366.69017 15.649
"253" 3749.59407 15.597
"6" 2206.75139 15.583
"164" 3084.52011 15.643
"32" 2294.69816 15.42
"307" 4123.70263 15.587
"327" 4397.76521 15.57
"168" 3098.52532 15.468
"185" 3289.75616 15.624
"54" 2571.8394 15.588
"193" 3321.64575 15.417
"338" 4444.67538 15.434
"83" 2675.61966 15.508
"178" 3254.89007 15.466
"208" 3403.63259 15.66
"224" 3641.77923 15.519
"275" 3994.90042 15.59
"222" 3633.7799 15.66
"19" 2253.67499 15.656
"158" 3067.55336 15.426
"148" 3043.5648 15.509
"322" 4373.74171 15.395
"112" 2957.71274 15.514
"140" 3024.69076 15.431
"350" 4486.66644 15.575
"31" 2292.73055 15.564
"340" 4453.67375 15.407
"226" 3653.77696 15.475
"314" 4192.50655 15.463
"55" 2577.77788 15.565
"308" 4126.60365 15.567
"50" 2551.80064 15.419
"300" 4080.65767 15.571
"117" 2968.85113 15.428
"96" 2886.84574 15.462
"161" 3075.53711 15.66
"102" 2921.81203 15.617
"99" 2900.90497 15.643
"156" 3059.54835 15.591
"127" 2996.62887 15.375
"235" 3692.65789 15.428
"8" 2226.71411 15.404
"13" 2238.62899 15.592
"184" 3283.84263 15.638
"104" 2929.78326 15.452
"79" 2665.71967 15.419
"60" 2607.71888 15.446
"255" 3754.56002 15.429
"159" 3069.53829 15.649
"343" 4463.67357 15.509
"119" 2975.66051 15.44
"220" 3615.90709 15.463
"12" 2234.68442 15.6
"195" 3329.74017 15.616
"14" 2240.76404 15.609
"312" 4164.52995 15.62
"320" 4365.77075 15.561
"82" 2673.6266 15.657
"80" 2667.64623 15.665
"7" 2223.73851 15.382
"11" 2232.69132 15.481
"269" 3935.94034 15.495
"293" 4057.69094 15.411
"251" 3741.66747 15.457
"233" 3686.8199 15.389
"157" 3064.5655 15.434
"283" 4028.77454 15.608
"278" 4007.71165 15.645
"151" 3049.56326 15.481
"258" 3761.69757 15.571
"155" 3057.54975 15.548
"130" 3002.61321 15.42
"192" 3314.72526 15.662
"62" 2622.8218 15.429
"106" 2939.74511 15.557
"267" 3804.53987 15.567
"309" 4129.69248 15.572
"364" 4538.58225 15.644
"323" 4376.78122 15.392
"282" 4025.86469 15.611
"281" 4021.85433 15.502
"181" 3272.90253 15.397
"295" 4065.64811 15.6
"264" 3785.59498 15.477
"270" 3960.88947 15.549
"354" 4500.72407 15.547
"24" 2273.63356 15.477
"128" 2998.61039 15.638
"225" 3646.8389 15.383
"337" 4441.83911 15.463
"63" 2624.81556 15.656
"67" 2637.61653 15.434
"77" 2661.74953 15.625
"202" 3377.64673 15.476
"310" 4147.56882 15.48
"334" 4431.71513 15.452
"259" 3764.67468 15.538
"285" 4037.74577 15.567
"325" 4383.79188 15.501
"299" 4077.67341 15.579
"4" 2191.8049 15.601
"345" 4469.64443 15.487
"238" 3700.71902 15.595
"324" 4379.78681 15.393
"313" 4176.53563 15.643
"167" 3092.52794 15.494
"204" 3386.657 15.454
"189" 3306.75486 15.416
"303" 4100.824 15.4
"121" 2979.78329 15.584
"153" 3053.55187 15.605
"95" 2883.87706 15.473
"274" 3987.84539 15.451
"284" 4030.84869 15.45
"294" 4060.63003 15.449
"36" 2302.66376 15.632
"84" 2677.61756 15.391
"362" 4531.54 15.569
"244" 3718.64317 15.559
"136" 3016.65038 15.594
"236" 3695.72193 15.426
"68" 2640.66252 15.439
"199" 3355.70706 15.412
"190" 3308.7716 15.653
"363" 4534.51108 15.561
"206" 3398.64339 15.416
"87" 2685.61447 15.619
"187" 3298.7902 15.582
"247" 3727.63789 15.529
"176" 3238.87008 15.397
"237" 3698.67962 15.49
"110" 2952.71854 15.657
"209" 3406.56644 15.646
"298" 4072.64128 15.578
"330" 4409.86543 15.633
"48" 2541.87391 15.66
"333" 4425.83797 15.38
"331" 4416.82016 15.386
"23" 2269.73845 15.386
"3" 2184.83399 15.505
"341" 4456.67653 15.398
"321" 4369.7662 15.659
"94" 2872.86357 15.629
"305" 4117.63093 15.588
"221" 3628.90722 15.44
"33" 2296.71976 15.653
"169" 3101.49402 15.453
"234" 3689.73483 15.373
"146" 3038.6098 15.659
"15" 2242.76589 15.463
