"a" "b"
"301" 4104.73619 16.323
"117" 2975.66742 16.384
"60" 2617.71759 16.772
"165" 3086.56517 16.755
"15" 2242.77248 16.799
"40" 2325.59454 16.628
"161" 3075.54417 16.504
"141" 3026.66676 16.698
"233" 3698.68661 16.746
"274" 4004.786 16.668
"93" 2711.56568 16.438
"193" 3325.71448 16.548
"314" 4355.83632 16.789
"285" 4042.76388 16.295
"260" 3781.63171 16.553
"122" 2986.68063 16.804
"109" 2946.75083 16.497
"304" 4121.63886 16.69
"328" 4416.82709 16.503
"125" 2992.6635 16.724
"270" 3979.90767 16.544
"140" 3024.69775 16.764
"170" 3103.49794 16.603
"264" 3804.54698 16.641
"261" 3785.60203 16.655
"103" 2921.81902 16.686
"318" 4373.74871 16.376
"196" 3338.69672 16.735
"211" 3429.59136 16.718
"276" 4009.79177 16.779
"45" 2365.53272 16.358
"339" 4458.66812 16.6
"223" 3656.83636 16.672
"55" 2580.81324 16.669
"29" 2288.72753 16.489
"326" 4406.79983 16.555
"145" 3035.63581 16.735
"23" 2269.74503 16.462
"88" 2685.62151 16.678
"10" 2230.67614 16.507
"87" 2681.67448 16.605
"173" 3123.52103 16.481
"240" 3718.65016 16.637
"82" 2671.6344 16.626
"286" 4045.86554 16.66
"190" 3310.8109 16.696
"203" 3390.77315 16.802
"169" 3101.50113 16.809
"288" 4053.76917 16.79
"229" 3686.8269 16.489
"8" 2226.7207 16.366
"162" 3077.62888 16.783
"178" 3254.89712 16.51
"21" 2262.68383 16.738
"139" 3022.74937 16.631
"71" 2644.65799 16.321
"154" 3057.55676 16.724
"224" 3661.7718 16.644
"163" 3081.62033 16.383
"217" 3615.91412 16.308
"225" 3665.775 16.707
"300" 4100.8309 16.351
"25" 2277.71175 16.686
"297" 4080.66455 16.281
"358" 4525.58524 16.583
"174" 3133.4946 16.332
"157" 3064.57252 16.705
"186" 3298.79716 16.662
"62" 2622.82871 16.793
"246" 3739.65947 16.297
