"a" "b"
"57" 2607.75562 17.733
"317" 4350.88991 17.502
"144" 3040.67014 17.491
"112" 2966.72612 17.623
"248" 3738.6347 17.546
"211" 3429.51719 17.49
"110" 2961.72767 17.703
"277" 3999.82253 17.595
"216" 3592.91366 17.708
"219" 3633.81946 17.664
"283" 4028.8068 17.613
"228" 3675.78145 17.413
"285" 4037.77764 17.615
"155" 3060.54907 17.515
"243" 3725.72593 17.564
"71" 2652.6551 17.643
"13" 2238.66614 17.662
"158" 3072.61768 17.673
"307" 4117.66296 17.61
"54" 2589.74616 17.685
"183" 3296.79215 17.649
"119" 2981.82329 17.526
"280" 4016.85451 17.716
"51" 2563.81665 17.71
"73" 2657.70782 17.555
"224" 3656.86516 17.561
"47" 2544.83354 17.673
"132" 3010.66882 17.617
"163" 3087.52021 17.69
"21" 2258.82595 17.546
"198" 3359.69299 17.639
"290" 4051.74268 17.439
"361" 4537.54105 17.729
"86" 2695.53861 17.575
"172" 3134.48759 17.674
"146" 3044.54726 17.626
"67" 2640.7254 17.682
"328" 4392.78877 17.686
"32" 2291.69806 17.448
"23" 2265.66811 17.562
"40" 2322.62061 17.566
"345" 4471.6535 17.578
"134" 3016.68303 17.681
"35" 2297.69165 17.664
"238" 3707.72183 17.607
"289" 4048.75214 17.591
"320" 4364.8065 17.572
"221" 3641.81138 17.655
"52" 2577.80818 17.694
"209" 3414.53781 17.47
"78" 2671.66573 17.565
"342" 4459.65618 17.724
"50" 2559.7453 17.709
"111" 2963.78675 17.559
"18" 2251.8143 17.589
"126" 2996.66126 17.59
"274" 3981.75884 17.594
"11" 2232.72164 17.633
"339" 4450.73075 17.523
"76" 2665.75004 17.692
"230" 3686.85215 17.595
"292" 4055.74377 17.587
"316" 4345.87927 17.625
"2" 2189.81365 17.593
"337" 4442.7617 17.495
"118" 2979.81624 17.682
"226" 3665.80056 17.656
"357" 4520.59674 17.519
"278" 4004.81094 17.571
"264" 3781.68949 17.571
"237" 3705.74579 17.619
"140" 3030.73299 17.672
"104" 2942.75572 17.629
"304" 4100.85831 17.702
"305" 4104.76214 17.714
"1" 2183.86737 17.635
"66" 2637.67709 17.627
"359" 4530.52363 17.731
"251" 3746.60365 17.448
"106" 2949.75981 17.622
"168" 3108.52059 17.583
"55" 2594.757 17.394
"204" 3396.5994 17.628
"210" 3421.58645 17.477
"120" 2983.72392 17.695
"244" 3728.62944 17.602
"298" 4072.6732 17.719
"206" 3402.63521 17.514
"31" 2289.68923 17.651
"44" 2397.50972 17.719
"256" 3756.75847 17.607
"201" 3381.78484 17.718
"296" 4067.64791 17.471
"170" 3114.49002 17.573
"200" 3377.6793 17.634
