"a" "b"
"171" 3089.52498 15.157
"146" 3030.68201 15.006
"176" 3108.4947 15.075
"122" 2971.83786 15.253
"200" 3336.70487 15.083
"221" 3450.52549 15.118
"315" 4144.55517 15.241
"164" 3069.51859 15.17
"108" 2924.88184 15.242
"28" 2279.63108 15.026
"331" 4402.82466 15.169
"100" 2888.86554 15.16
"73" 2642.63682 15.019
"135" 3007.62592 15.25
"252" 3727.61847 15.252
"4" 2188.86595 15.178
"360" 4509.57394 15.106
"15" 2238.61125 15.212
"165" 3072.51304 15.205
"143" 3024.67223 15.126
"251" 3724.70957 15.112
"270" 3781.60416 15.19
"320" 4349.89725 15.252
"43" 2330.57263 15.017
"250" 3720.653 15.218
"258" 3748.60492 15.023
"268" 3775.5924 15.024
"305" 4084.66785 15.231
"329" 4391.87443 15.204
"184" 3275.88296 15.024
"116" 2955.76179 15.169
"30" 2283.71411 15.012
"332" 4406.77496 15.06
"350" 4474.81209 15.241
"248" 3713.63202 15.124
"70" 2634.56106 15.13
"155" 3051.53631 15.141
"333" 4409.8441 15.236
"104" 2906.81315 15.204
"115" 2952.70013 15
"302" 4073.80095 15.132
"179" 3132.49575 15.278
"211" 3398.61914 15.018
"345" 4456.6584 15.243
"167" 3077.60345 15.014
"105" 2910.78625 15.059
"240" 3689.71661 15.246
"131" 2999.63702 15.007
"242" 3695.7037 15.102
"82" 2665.66435 15.097
"93" 2694.5404 15.078
"307" 4100.80491 15.026
"340" 4438.84463 15.244
"127" 2988.61657 15.021
"289" 4028.75656 15.255
"92" 2690.54267 15.195
"63" 2617.68314 15.207
"148" 3035.61038 15.071
"166" 3075.51827 15.016
"347" 4462.65748 15.08
"231" 3646.82083 15.157
"18" 2244.79945 15.215
"354" 4487.67071 15.197
"172" 3092.50765 15.236
"55" 2558.87612 15.15
"60" 2593.81584 14.994
"139" 3016.63192 15.237
"298" 4057.67292 15.26
"124" 2979.76434 15.045
"292" 4040.72279 15.029
"195" 3310.78567 15.259
"293" 4042.73914 15.061
"42" 2325.56394 15.213
"147" 3032.78578 15.042
"249" 3716.70656 15.262
"185" 3280.88251 15.074
"253" 3731.62008 15.162
"121" 2968.83051 15.084
"3" 2184.81537 15.242
"202" 3349.64886 15.002
"363" 4523.55273 15.235
"51" 2540.86174 15.12
"136" 3009.62372 15.238
"310" 4117.61282 15.232
"352" 4482.69199 15.076
"189" 3296.69084 15.129
"295" 4048.70213 15.259
"226" 3621.90969 15.049
"269" 3778.59306 15.197
"256" 3742.65594 15.135
"212" 3400.60465 15.07
"20" 2252.63118 14.993
"233" 3656.81104 15.151
"228" 3633.76022 15.231
"6" 2200.79698 15.165
"133" 3003.64393 15.089
"255" 3739.60532 15.037
"107" 2921.79211 15.022
"341" 4441.81476 15.05
"183" 3272.88409 15.266
"64" 2620.62665 15.003
"26" 2272.62583 15.005
"149" 3037.61712 15.022
"113" 2946.72555 15.147
"44" 2337.52448 15.011
"17" 2242.74868 15.253
"154" 3049.54271 15.202
"272" 3790.54551 15.161
"79" 2658.71584 15.042
"76" 2651.69929 14.999
"173" 3098.50472 15.179
"344" 4453.65571 15.065
"309" 4107.6473 15.019
"206" 3369.66719 14.989
"140" 3018.61704 15.261
"134" 3005.67331 15.19
"27" 2276.63657 15.166
"367" 4540.51445 15.05
"287" 4021.83471 15.248
"278" 3967.90063 15.143
"229" 3639.7659 15.052
"101" 2893.85692 15.251
"288" 4025.84656 15.149
"362" 4520.52916 15.061
"213" 3403.61337 15.101
"177" 3115.51673 15.018
"25" 2269.72106 15.239
"106" 2915.79024 15.202
"214" 3406.54287 15.244
"220" 3442.5237 15.239
"244" 3700.70079 15.236
"314" 4129.67441 15.079
"89" 2679.62715 15.237
"54" 2554.86994 15.243
"261" 3755.5973 15.037
"138" 3013.63142 15.126
"210" 3390.64161 15.203
"294" 4045.83847 15.118
"85" 2671.60048 15.034
"37" 2300.67056 15.251
"117" 2957.69433 15.103
"201" 3340.82609 15.019
"41" 2322.55022 15.167
"72" 2640.63858 14.995
"235" 3665.74981 15.141
"46" 2353.51655 15.102
"110" 2932.84764 15.019
"282" 3994.87882 15.204
"321" 4355.81127 15.128
"303" 4077.6543 15.253
"97" 2731.49408 15.149
"346" 4458.64282 15.19
"224" 3608.89441 15.141
"359" 4507.58083 15.167
"358" 4502.60486 15.041
"267" 3772.62111 15.204
"65" 2622.80245 15.004
"67" 2626.61023 15.197
"190" 3298.77194 15.089
"238" 3683.75364 15.068
"254" 3736.6307 15.252
"198" 3328.83669 15.234
"71" 2637.59894 15.247
"271" 3785.5767 15.255
"132" 3001.61495 15.022
"232" 3652.87249 15.003
"280" 3979.88005 15.234
"225" 3614.87727 15.018
"66" 2624.79708 15.018
"145" 3028.64673 15.016
"353" 4485.67372 15.237
"203" 3353.64168 15.109
"2" 2183.81586 15.038
"264" 3762.61403 15.11
"84" 2669.66747 15.013
"50" 2526.85356 14.994
"306" 4092.74466 15.147
"9" 2223.72085 15.013
"13" 2232.67405 14.995
"87" 2675.6024 15.215
"313" 4125.70192 15.036
"208" 3381.62678 15.155
"357" 4499.68592 15.091
"327" 4379.76898 15.005
"169" 3083.60175 15.224
"361" 4515.5403 15.023
"157" 3055.53158 15.034
"152" 3045.58535 15.24
"243" 3698.6559 15.259
"351" 4478.6672 15.184
"241" 3692.63824 15.082
"48" 2403.49805 15.246
"186" 3283.8228 15.233
"158" 3057.53145 15.007
"39" 2304.64883 15.152
"343" 4450.67093 15.084
"277" 3960.87126 15.06
"150" 3040.58842 15.194
"196" 3314.70688 15.154
"103" 2903.86447 15.015
"257" 3745.74463 15.234
"197" 3321.62741 15.218
"284" 4008.71623 15.258
"119" 2963.702 15.02
"216" 3415.5423 15.261
"342" 4444.65727 15.047
"153" 3047.53721 15.247
"299" 4065.62941 15.065
"174" 3101.52619 15.202
"336" 4424.84354 15.103
"40" 2315.57216 15.09
"218" 3429.56388 15.073
"266" 3769.59654 15.183
"188" 3294.7424 15.186
"14" 2234.66678 15.02
"78" 2656.73003 15.107
"191" 3300.8278 15.046
"57" 2577.76058 15.1
"61" 2599.7357 15.229
"364" 4525.52491 15.197
"36" 2298.71891 15.237
"304" 4080.63709 15.074
"160" 3060.52311 15.159
"318" 4176.50884 15.047
