"a" "b"
"275" 4007.71858 16.365
"150" 3049.57028 16.288
"305" 4123.70956 16.27
"295" 4072.64817 16.203
"71" 2644.65799 16.228
"215" 3591.9279 16.421
"24" 2273.64015 16.327
"80" 2665.72626 16.399
"296" 4077.68032 16.227
"15" 2242.77248 16.195
"76" 2657.6837 16.378
"185" 3296.71709 16.343
"166" 3089.55101 16.284
"254" 3761.70458 16.304
"358" 4525.58524 16.276
"319" 4376.78821 16.269
"206" 3403.63957 16.297
"362" 4540.53961 16.313
"232" 3695.72891 16.479
"239" 3715.84845 16.331
"118" 2977.73816 16.452
"320" 4379.79376 16.233
"343" 4473.60597 16.306
"353" 4507.60445 16.418
"317" 4369.77321 16.433
"129" 3000.63546 16.275
"2" 2183.84165 16.265
"105" 2929.79103 16.376
"23" 2269.74503 16.39
"21" 2262.68383 16.418
"147" 3043.57177 16.252
"334" 4441.84602 16.329
"187" 3303.76036 16.278
"228" 3683.779 16.346
"301" 4104.73619 16.408
"336" 4450.69803 16.394
"328" 4416.82709 16.317
"51" 2559.71574 16.445
"64" 2625.80373 16.406
"274" 4004.786 16.415
"148" 3045.61089 16.286
"1" 2171.88226 16.428
"291" 4060.6369 16.325
"300" 4100.8309 16.442
"213" 3444.51719 16.355
"175" 3230.89365 16.367
"294" 4069.61025 16.242
"40" 2325.59454 16.247
"338" 4456.68345 16.449
"285" 4042.76388 16.425
"135" 3012.73872 16.343
"342" 4469.65137 16.381
"146" 3041.54231 16.307
"137" 3018.64277 16.45
"120" 2981.79764 16.444
"155" 3059.55537 16.39
"303" 4117.63786 16.246
"54" 2577.7845 16.397
"186" 3298.79716 16.367
"243" 3727.64485 16.334
"140" 3024.69775 16.38
"318" 4373.74871 16.382
"59" 2607.72592 16.387
"168" 3098.53719 16.234
"94" 2732.50172 16.267
"271" 3987.85241 16.265
"128" 2998.61732 16.267
"309" 4153.55463 16.339
"109" 2946.75083 16.234
"253" 3758.65725 16.315
"78" 2661.75614 16.39
"238" 3712.85062 16.363
"90" 2694.56603 16.268
"222" 3653.78399 16.406
"210" 3424.57648 16.425
"93" 2711.56568 16.422
"43" 2345.51335 16.429
"337" 4453.68067 16.354
"356" 4520.56116 16.349
"19" 2253.6816 16.464
"117" 2975.66742 16.36
"224" 3661.7718 16.341
"230" 3689.74184 16.497
"194" 3329.7471 16.42
"229" 3686.8269 16.364
"313" 4350.81579 16.445
"192" 3321.65272 16.393
"189" 3308.77855 16.291
"115" 2968.85806 16.267
"33" 2296.72638 16.272
"124" 2990.77899 16.39
"104" 2925.76234 16.407
"281" 4028.78147 16.24
"46" 2519.90861 16.429
"8" 2226.7207 16.304
"216" 3608.92035 16.44
"82" 2671.6344 16.367
"246" 3739.65947 16.477
"237" 3707.69542 16.343
"151" 3051.5625 16.236
"134" 3010.64334 16.301
"208" 3410.59152 16.193
"330" 4425.84488 16.282
"183" 3283.84963 16.421
"329" 4420.84874 16.344
"333" 4439.76563 16.167
"284" 4040.74767 16.384
"269" 3973.92188 16.317
"349" 4493.65087 16.325
"173" 3123.52103 16.437
"272" 3994.90743 16.35
"312" 4192.51363 16.44
"63" 2624.82249 16.4
"70" 2642.6613 16.18
"357" 4523.57976 16.267
"89" 2690.57514 16.24
"227" 3674.86315 16.203
"130" 3002.62016 16.242
"256" 3769.68012 16.172
"315" 4362.76515 16.348
"56" 2588.85377 16.318
"57" 2594.73028 16.242
"133" 3008.62309 16.378
"214" 3451.49179 16.224
"198" 3355.71403 16.284
"306" 4126.61056 16.19
"39" 2322.5881 16.292
"354" 4509.59755 16.354
"44" 2350.51547 16.457
"164" 3084.52717 16.3
"298" 4084.69415 16.307
"29" 2288.72753 16.155
"53" 2571.846 16.452
"258" 3775.61913 16.285
"234" 3700.72596 16.418
"231" 3692.66488 16.475
"67" 2634.58492 16.206
"201" 3377.65366 16.435
"110" 2952.72549 16.265
"323" 4392.73519 16.363
"335" 4444.6823 16.279
"345" 4479.67446 16.281
"41" 2331.53101 16.169
"314" 4355.83632 16.485
"95" 2872.87072 16.387
"346" 4483.67457 16.289
"108" 2942.73032 16.247
"112" 2957.71968 16.311
"6" 2206.75803 16.451
"5" 2200.82188 16.322
"48" 2541.8811 16.275
"65" 2628.60772 16.293
"347" 4486.67337 16.242
"22" 2264.6676 16.355
"14" 2240.77064 16.189
"211" 3429.59136 16.435
"226" 3671.74106 16.188
"252" 3756.73313 16.386
"132" 3006.67208 16.218
"268" 3968.8407 16.345
"302" 4107.67228 16.367
"251" 3754.56701 16.291
"257" 3772.648 16.183
"273" 4001.81527 16.467
"113" 2963.72742 16.394
"193" 3325.71448 16.407
"316" 4365.77774 16.419
"58" 2599.76147 16.225
"85" 2677.62418 16.333
"123" 2988.64551 16.273
"267" 3960.89653 16.431
"203" 3390.77315 16.455
"62" 2622.82871 16.453
"174" 3133.4946 16.32
"127" 2996.63578 16.25
"7" 2223.74513 16.356
"308" 4147.57581 16.431
"116" 2972.84552 16.37
"156" 3061.54959 16.369
"197" 3349.67412 16.341
"249" 3749.60108 16.377
"83" 2673.63322 16.372
"87" 2681.67448 16.344
"307" 4129.69942 16.214
"145" 3035.63581 16.351
"220" 3641.7862 16.49
"184" 3289.76316 16.442
"233" 3698.68661 16.427
"205" 3400.63004 16.301
"278" 4016.8295 16.323
"241" 3721.63332 16.218
"324" 4397.77217 16.316
"270" 3979.90767 16.237
"178" 3254.89712 16.358
"191" 3314.73222 16.2
"244" 3731.67522 16.411
"325" 4402.84966 16.291
"341" 4466.67019 16.353
"68" 2637.6231 16.173
"55" 2580.81324 16.392
"98" 2896.8238 16.246
"159" 3069.54536 16.416
"61" 2620.68226 16.39
"223" 3656.83636 16.425
"35" 2300.69447 16.446
"255" 3764.68169 16.221
"202" 3386.66809 16.446
"103" 2921.81902 16.467
"359" 4531.547 16.208
"114" 2966.69433 16.382
"351" 4500.73065 16.366
"86" 2679.68743 16.31
"266" 3936.93449 16.223
"218" 3633.78687 16.379
"200" 3366.6971 16.223
"259" 3778.61837 16.382
"42" 2337.55357 16.25
"327" 4410.86716 16.432
"311" 4176.54265 16.229
"66" 2631.60621 16.294
"74" 2652.6243 16.35
"299" 4092.77558 16.392
"84" 2675.62628 16.318
"10" 2230.67614 16.204
"125" 2992.6635 16.258
"160" 3072.54361 16.415
