"a" "b"
"291" 4065.65505 16.83
"301" 4107.67228 17.148
"14" 2240.77064 17.137
"328" 4420.84874 17.191
"296" 4080.66455 17.031
"50" 2559.71574 17.087
"93" 2732.50172 16.895
"72" 2650.61271 17.144
"264" 3817.51379 17.059
"343" 4477.693 17.155
"22" 2269.74503 17.113
"259" 3781.63171 17.106
"105" 2932.87324 16.891
"285" 4045.86554 16.994
"358" 4531.547 16.94
"34" 2300.69447 17.14
"240" 3721.63332 16.846
"79" 2665.72626 17.161
"308" 4153.55463 17.155
"199" 3366.6971 16.967
"29" 2290.76232 16.977
"87" 2685.62151 17.14
"360" 4538.59565 17.221
"176" 3246.909 17.146
"94" 2872.87072 17.149
"303" 4121.63886 17.113
"184" 3296.71709 16.876
"102" 2921.81902 17.112
"8" 2226.7207 16.899
"17" 2249.69561 16.927
"311" 4192.51363 16.978
"51" 2563.78965 17.148
"173" 3133.4946 17.13
"84" 2677.62418 16.973
"9" 2228.7644 17.151
"109" 2952.72549 16.837
"110" 2955.78707 16.891
"229" 3689.74184 16.96
"112" 2963.72742 17.015
"265" 3936.93449 17.159
"260" 3785.60203 16.856
"169" 3103.49794 17.092
"280" 4028.78147 16.967
"18" 2251.84136 17.115
"27" 2283.73899 17.155
"245" 3739.65947 17.076
"90" 2699.56077 17.195
"172" 3123.52103 16.891
"189" 3310.8109 17.078
"154" 3059.55537 16.842
"158" 3069.54536 17.168
"323" 4397.77217 17.045
"300" 4104.73619 17.101
"104" 2929.79103 16.875
"261" 3790.57079 16.99
"269" 3979.90767 16.943
"238" 3715.84845 17.113
"67" 2637.6231 16.96
"357" 4525.58524 16.876
"181" 3281.74982 16.945
"228" 3686.8269 17.078
"160" 3075.54417 17.2
"338" 4458.66812 16.96
"288" 4055.71894 17.216
"13" 2238.63554 17.064
"188" 3308.77855 16.928
"316" 4369.77321 17.012
"113" 2966.69433 16.937
"69" 2642.6613 16.998
"39" 2325.59454 16.924
"140" 3026.66676 17.168
"126" 2996.63578 17.135
"33" 2298.68249 17.069
"56" 2594.73028 17.071
"333" 4441.84602 17.067
"267" 3968.8407 17.169
"44" 2365.53272 16.881
"3" 2184.84118 17.135
"55" 2588.85377 16.909
"31" 2294.70477 17.107
"353" 4509.59755 17.168
"35" 2302.67035 16.914
"130" 3004.62302 16.856
"182" 3283.84963 17.179
"143" 3033.62806 16.837
"248" 3749.60108 17.054
"177" 3254.89712 17.159
"183" 3289.76316 17.149
"156" 3064.57252 17.074
"286" 4048.72722 16.889
"146" 3043.57177 17.19
"174" 3230.89365 17.031
"276" 4014.81716 17.107
"222" 3656.83636 17.169
"241" 3725.70051 17.118
"30" 2292.73716 17.18
"292" 4067.62054 17.022
"315" 4365.77774 17.033
"321" 4388.73873 17.078
"200" 3377.65366 16.867
"20" 2256.68667 17.107
"155" 3061.54959 17.045
"361" 4540.53961 17.075
"302" 4117.63786 16.925
"134" 3012.73872 17.126
"190" 3314.73222 17.108
"60" 2620.68226 17.071
"139" 3024.69775 17.032
"219" 3641.7862 17.161
"70" 2644.65799 17.177
"145" 3041.54231 16.946
"64" 2628.60772 16.852
"127" 2998.61732 16.861
"5" 2200.82188 16.98
"11" 2232.69792 16.809
"217" 3633.78687 17.16
"268" 3973.92188 16.851
"208" 3415.61384 16.9
"40" 2331.53101 17.106
"2" 2183.84165 16.878
"320" 4383.79883 16.911
"289" 4057.69783 17.032
"132" 3008.62309 17.172
"187" 3306.76184 17.162
"331" 4435.75313 17.017
"63" 2625.80373 17.058
"76" 2659.75687 17.16
"354" 4515.56905 17.141
"359" 4534.51805 17.062
"273" 4004.786 16.942
"148" 3047.56534 16.932
"12" 2234.69099 17.094
"166" 3092.53624 17.194
"310" 4176.54265 17.135
"194" 3334.64331 17.111
"85" 2679.68743 17.198
"147" 3045.61089 16.963
"196" 3349.67412 17.151
"186" 3303.76036 17.151
"322" 4392.73519 16.924
"262" 3797.55049 17.073
"171" 3113.48811 17.065
"253" 3761.70458 17.102
"164" 3086.56517 17.14
"272" 4001.81527 17.02
"344" 4479.67446 16.862
"103" 2925.76234 17.057
"279" 4025.87164 16.902
"278" 4021.86128 17.13
"299" 4100.8309 17.062
"224" 3665.775 17.152
"75" 2657.6837 16.943
"24" 2277.71175 17.166
"325" 4406.79983 17.019
"138" 3022.74937 16.849
"133" 3010.64334 16.892
"82" 2673.63322 17.178
"287" 4053.76917 17.069
"92" 2711.56568 17.125
"239" 3718.65016 16.843
"201" 3386.66809 16.842
"335" 4450.69803 16.869
"348" 4493.65087 16.934
"198" 3359.63518 16.987
"235" 3705.72038 17.164
"161" 3077.62888 16.9
"15" 2242.77248 17.138
"332" 4439.76563 17.077
"53" 2577.7845 17.112
"231" 3695.72891 16.893
"206" 3406.57343 16.867
"99" 2905.90095 17.123
"80" 2667.6568 17.169
"149" 3049.57028 17.116
"355" 4520.56116 17.144
"304" 4123.70956 16.955
"41" 2337.55357 17.139
"214" 3591.9279 16.878
"307" 4147.57581 17.143
"91" 2705.53902 17.152
"247" 3747.71831 17.004
"36" 2304.68639 17.027
