"a" "b"
"127" 2994.74579 16.215
"143" 3028.65817 16.286
"243" 3715.83442 16.344
"349" 4473.59208 16.299
"98" 2896.80948 15.871
"118" 2975.65341 16.073
"185" 3289.74897 16.229
"354" 4489.67732 16.075
"296" 4065.64118 15.956
"212" 3410.57752 16.052
"46" 2365.51759 16.226
"188" 3303.7463 15.931
"13" 2232.68471 16.1
"112" 2957.70564 16.291
"258" 3761.6905 16.106
"44" 2345.49884 16.343
"347" 4466.6563 16.342
"92" 2705.52467 16.275
"31" 2288.71435 16.072
"256" 3756.7191 16.283
"274" 3979.89357 16.014
"17" 2242.75932 16.297
"278" 4004.77199 16.244
"62" 2617.70003 16.249
"91" 2699.51791 16.157
"90" 2694.55181 16.315
"11" 2228.75121 16.025
"39" 2316.53255 16.036
"269" 3817.4995 16.02
"100" 2910.79723 16.236
"109" 2949.72034 16.153
"315" 4176.51991 16.233
"318" 4345.84693 16.033
"264" 3781.61755 16.097
"306" 4107.65843 16.291
"49" 2541.8666 16.315
"56" 2577.7713 15.997
"20" 2251.8282 16.268
"310" 4126.59668 16.351
"52" 2554.88577 16.372
"113" 2960.82783 16.124
"272" 3967.93013 16.343
"140" 3022.73529 16.221
"336" 4428.85426 16.292
"6" 2200.80862 16.053
"32" 2290.7491 16.177
"176" 3230.87924 16.082
"216" 3434.56661 15.919
"169" 3098.51805 15.92
"159" 3067.54612 16.226
"289" 4045.85162 16.26
"182" 3275.89413 15.931
"88" 2685.60726 16.319
"166" 3086.55082 16.296
"319" 4350.8002 16.397
"144" 3030.69349 16.322
"101" 2915.80263 16.034
"305" 4104.72233 15.906
"187" 3298.78306 16.142
"189" 3306.74772 16.273
"273" 3973.90773 16.112
"186" 3294.75357 16.049
"337" 4431.70815 16.029
"51" 2551.79334 16.064
"89" 2690.56095 16.275
"260" 3769.66596 16.26
"363" 4523.56451 16.169
"361" 4515.55137 15.938
"84" 2673.61571 16.225
"67" 2628.59362 16.146
"105" 2932.85911 16.138
"146" 3038.60261 16.025
"150" 3047.55118 16.352
"37" 2302.65714 16.361
"160" 3069.53108 16.264
"225" 3641.7721 15.918
"302" 4084.68035 16.114
"3" 2183.82721 15.989
"203" 3377.63961 16.272
"138" 3018.62865 16.084
"55" 2571.83278 16.127
"68" 2631.59307 16.095
"149" 3045.59677 16.316
"207" 3398.63626 16.377
"41" 2325.57752 15.913
"163" 3077.61459 16.383
"239" 3702.79953 16.327
"135" 3010.62926 15.928
"172" 3109.48565 16.162
"334" 4420.83488 16.143
"103" 2925.74812 16.247
"47" 2519.89401 15.986
"45" 2350.50089 16.192
"332" 4409.85844 16.231
"335" 4424.86171 16.225
"360" 4509.5844 16.331
"344" 4456.66957 16.273
"233" 3686.81284 16.039
"71" 2642.64812 16.343
"151" 3049.55575 16.373
"178" 3246.89468 16.272
"338" 4435.72785 16.129
"59" 2594.71598 16.052
"104" 2929.77611 16.309
"194" 3325.70041 16.352
"327" 4383.78488 16.239
"314" 4164.52032 15.91
"309" 4123.69568 16.048
"253" 3749.58703 16.382
"255" 3754.55296 16.242
"153" 3053.54466 16.004
"281" 4014.75249 16.392
"218" 3450.53688 16.28
"60" 2599.7472 16.299
"356" 4498.59451 15.916
"21" 2253.66843 16.24
"283" 4021.8473 16.307
"215" 3429.57731 16.187
"183" 3280.89368 16.352
"27" 2277.68138 16.166
"311" 4129.68549 16.194
"300" 4077.66647 16.254
"213" 3415.59978 16.298
"155" 3057.54256 15.966
"16" 2240.75746 16.292
"291" 4051.6562 16.313
"270" 3935.93307 16.285
"231" 3674.8491 16.367
"252" 3745.59115 16.297
"85" 2675.61302 16.259
"161" 3072.52932 15.982
"154" 3055.54337 15.896
"139" 3020.66972 16.163
"266" 3790.55661 16.35
"190" 3308.76448 16.302
"313" 4153.54061 16.025
"322" 4365.76265 16.371
"292" 4053.75532 16.33
"355" 4493.63689 16.141
"177" 3238.86281 16.071
"357" 4500.70194 15.977
"57" 2580.80003 16.34
"229" 3665.76092 16.312
"331" 4406.7859 16.364
"345" 4458.65426 16.291
"367" 4540.52557 16.234
"286" 4030.84171 16.21
"192" 3314.71817 16.37
"267" 3797.53627 16.236
"133" 3006.658 16.36
"301" 4080.65071 15.997
"58" 2588.83847 15.913
"248" 3731.66118 16.058
"96" 2883.86981 15.952
"324" 4373.73468 15.985
"145" 3035.62172 16.151
"10" 2226.70751 15.937
"254" 3751.69114 16.219
"66" 2625.78967 16.394
"125" 2990.76211 16.132
"244" 3718.63613 16.064
"287" 4037.73878 16.002
"268" 3804.53272 16.078
"257" 3758.64317 16.294
"74" 2650.59865 16.004
"221" 3615.89989 16.044
"33" 2292.72393 16.216
"238" 3700.71198 16.286
"236" 3695.71486 16.15
"293" 4055.70511 16.358
"106" 2939.73797 15.878
"245" 3721.61935 16.371
"364" 4525.56474 16.194
"276" 3994.89336 16.034
"224" 3638.80203 16.224
"72" 2644.63786 16.129
"19" 2249.67831 16.16
"330" 4402.83574 16.323
"317" 4316.92988 16.305
"297" 4067.60671 16.009
"164" 3081.60607 15.894
"246" 3725.68651 15.914
"325" 4376.77417 16.347
"148" 3043.55761 16.272
"228" 3661.75767 16.351
"75" 2652.61111 16.073
"237" 3698.67259 16.249
"181" 3272.89534 16.218
"195" 3329.73307 16.259
"295" 4060.62308 16.183
"77" 2657.66244 16.216
"285" 4028.76755 16.15
"329" 4397.75825 15.964
"24" 2262.6707 16.156
"64" 2622.81474 16.098
"204" 3379.74683 16.315
"38" 2304.66056 16.383
"9" 2223.73192 16.222
"249" 3736.64207 16.36
"34" 2294.69156 16.237
"40" 2322.57362 16.205
"70" 2640.65595 16.381
"290" 4048.71339 15.902
"333" 4416.81318 16.038
"119" 2977.72413 16.165
"262" 3775.60499 16.34
"227" 3656.82223 15.975
"12" 2230.66296 16.053
"261" 3772.63385 16.004
"82" 2667.63585 16.105
"134" 3008.60906 16.295
"108" 2946.73674 16.354
"284" 4025.85772 16.35
"173" 3113.47368 15.906
"30" 2283.72578 16.278
"26" 2273.62699 16.069
"50" 2544.79335 16.222
"247" 3727.63086 15.895
"87" 2681.66031 16.37
"210" 3406.55928 15.925
"346" 4463.66663 16.116
"223" 3633.77276 16.35
"76" 2654.71532 16.155
"25" 2269.73187 15.989
"48" 2526.8723 16.374
"167" 3089.53664 16.066
"219" 3591.91367 16.154
"73" 2646.63264 15.9
"117" 2972.67995 16.298
"54" 2563.77522 16.298
"42" 2331.51651 16.087
"111" 2955.773 16.275
"180" 3268.78068 16.091
"251" 3741.66039 16.269
"328" 4392.72125 16.109
"222" 3628.90007 16.018
"234" 3689.72778 16.346
"304" 4100.81708 16.188
"184" 3283.83548 16.143
"43" 2337.53905 16.219
"365" 4531.53299 16.285
"343" 4453.6668 16.183
"326" 4379.7798 16.155
"359" 4507.59132 16.378
"280" 4009.77779 16.027
"2" 2171.86775 16.308
