"a" "b"
"82" 2669.65399 13.717
"175" 3108.48048 13.781
"9" 2223.70766 13.665
"301" 4065.61585 13.772
"269" 3775.57852 13.631
"163" 3067.5202 13.785
"223" 3442.50967 13.73
"265" 3762.60017 13.71
"125" 2985.83917 13.716
"142" 3022.67627 13.748
"137" 3011.64204 13.719
"87" 2679.61224 13.71
"366" 4520.5154 13.721
"266" 3766.5817 13.616
"358" 4487.65705 13.746
"276" 3816.51282 13.696
"37" 2302.6307 13.677
"315" 4125.68828 13.729
"148" 3034.82133 13.791
"48" 2526.83918 13.669
"160" 3060.5091 13.708
"319" 4160.57553 13.768
"328" 4376.74951 13.658
"59" 2593.80165 13.706
"114" 2955.74789 13.666
"73" 2649.63646 13.694
"297" 4048.68852 13.605
"275" 3804.50772 13.737
"318" 4153.51547 13.612
"167" 3081.58056 13.713
"106" 2921.77804 13.716
"23" 2262.64674 13.636
"334" 4397.73246 13.673
"182" 3246.86973 13.747
"215" 3400.59064 13.757
"191" 3294.72844 13.791
"124" 2983.65811 13.768
"154" 3049.52872 13.715
"131" 2999.62313 13.667
"200" 3321.61355 13.757
"213" 3390.62765 13.764
"68" 2631.77717 13.651
"303" 4070.62801 13.63
"79" 2663.62137 13.649
"12" 2230.6391 13.628
"284" 4001.74473 13.786
"56" 2577.74712 13.669
"205" 3349.63501 13.81
"218" 3410.55252 13.734
"101" 2897.80441 13.753
"283" 3994.86503 13.66
"159" 3059.51548 13.739
"17" 2244.78625 13.67
"209" 3369.65336 13.763
"312" 4117.59921 13.822
"180" 3230.85382 13.754
"111" 2946.71158 13.666
"162" 3064.51306 13.753
"360" 4497.61002 13.774
"168" 3083.58762 13.715
"75" 2654.6376 13.66
"311" 4107.63374 13.799
"343" 4435.69816 13.691
"330" 4379.75528 13.754
"353" 4471.61434 13.667
"302" 4068.63154 13.617
"71" 2642.62339 13.652
"92" 2698.58811 13.696
"291" 4028.74291 13.645
"345" 4441.80121 13.75
"38" 2304.63538 13.646
"153" 3047.52321 13.782
"88" 2681.63469 13.691
"169" 3086.52352 13.798
"278" 3960.85732 13.74
"4" 2184.80107 13.698
"25" 2272.61263 13.646
"188" 3280.86847 13.724
"11" 2228.72752 13.658
"44" 2353.50022 13.691
"164" 3069.50448 13.749
"194" 3300.81384 13.743
"289" 4021.82096 13.764
"32" 2292.69442 13.659
"170" 3089.51086 13.787
"184" 3254.85742 13.814
"359" 4492.71906 13.682
"264" 3760.72295 13.742
"76" 2656.71262 13.681
"346" 4444.64371 13.762
"247" 3704.86285 13.688
"352" 4467.62596 13.706
"300" 4060.59423 13.648
"63" 2620.61279 13.647
"36" 2300.65711 13.714
"84" 2673.58935 13.66
"139" 3016.618 13.751
"104" 2910.77216 13.733
"241" 3689.70286 13.651
"263" 3758.58752 13.705
"198" 3310.77175 13.77
"232" 3641.74584 13.706
"155" 3051.52228 13.674
"109" 2941.80965 13.755
"176" 3112.47579 13.73
"249" 3712.86172 13.631
"172" 3098.49049 13.788
"340" 4424.82992 13.723
"260" 3750.61703 13.743
"62" 2617.66923 13.67
"3" 2183.80152 13.697
"35" 2298.70546 13.693
"18" 2249.65455 13.664
"50" 2544.76754 13.687
"174" 3104.48344 13.703
"317" 4144.53199 13.607
"121" 2975.62227 13.69
"51" 2550.88541 13.704
"333" 4391.86076 13.758
"89" 2685.57435 13.666
