"a" "b"
"52" 2558.8911 16.796
"207" 3386.65342 16.816
"39" 2322.57726 16.688
"234" 3674.85261 16.687
"346" 4453.67023 16.543
"364" 4515.55851 16.651
"97" 2886.84206 16.582
"50" 2551.79702 16.753
"32" 2294.69486 16.742
"368" 4531.53645 16.804
"65" 2628.59715 16.738
"182" 3268.78425 16.566
"222" 3608.90969 16.743
"48" 2541.8703 16.525
"6" 2206.74808 16.634
"198" 3329.73659 16.528
"354" 4479.66399 16.64
"240" 3698.67606 16.767
"292" 4042.75344 16.459
"165" 3081.60963 16.696
"254" 3741.66389 16.651
"28" 2283.72907 16.744
"172" 3103.48713 16.761
"301" 4067.61013 16.81
"13" 2238.6257 16.592
"116" 2963.71689 16.761
"100" 2905.89029 16.591
"170" 3098.52164 16.662
"276" 3973.91123 16.788
"315" 4146.54157 16.756
"60" 2607.71533 16.779
"230" 3656.82573 16.819
"273" 3817.50306 16.807
"242" 3702.80301 16.747
"142" 3026.65618 16.571
"239" 3695.71836 16.693
"193" 3308.768 16.585
"335" 4409.86189 16.813
"117" 2966.6838 16.566
"250" 3727.63435 16.542
"103" 2921.80839 16.71
"119" 2972.68345 16.487
"94" 2732.48606 16.718
"125" 2988.63565 16.674
"102" 2915.80619 16.79
"218" 3444.50657 16.625
"247" 3718.63961 16.741
"311" 4121.62844 16.761
"3" 2184.8303 16.505
"312" 4123.69911 16.524
"231" 3661.76119 16.708
"262" 3761.694 16.725
"164" 3077.61817 16.755
"78" 2661.74623 16.444
"196" 3321.64217 16.793
"153" 3051.5519 16.722
"53" 2563.77892 16.654
"123" 2983.68782 16.817
"245" 3712.84011 16.526
"54" 2571.83608 16.734
"206" 3379.75036 16.788
"237" 3689.73127 16.806
"148" 3041.53175 16.663
"150" 3045.60029 16.629
"194" 3310.80034 16.625
"118" 2968.84756 16.783
"40" 2325.5811 16.539
"263" 3764.67112 16.745
"216" 3429.5808 16.506
"322" 4350.8037 16.758
"246" 3715.83793 16.766
"241" 3700.71548 16.583
"166" 3084.51648 16.742
"214" 3410.58103 16.51
"90" 2694.55534 16.704
"338" 4425.83444 16.6
"270" 3790.56012 16.777
"82" 2671.61522 16.681
"327" 4373.73815 16.47
"35" 2300.68459 16.676
"253" 3739.64892 16.495
"127" 2994.74931 16.729
"282" 4007.70809 16.783
"268" 3781.62103 16.66
"306" 4084.68376 16.594
"139" 3020.67321 16.624
"343" 4441.83559 16.721
"272" 3804.53625 16.757
"141" 3024.68714 16.734
"15" 2242.76262 16.775
"366" 4523.56921 16.73
"18" 2251.83149 16.508
"257" 3749.59049 16.719
"248" 3721.62282 16.622
"108" 2942.7197 16.708
"303" 4072.63778 16.704
"16" 2244.8134 16.481
"244" 3707.68483 16.605
"95" 2872.8599 16.52
"26" 2279.71122 16.575
"350" 4466.65975 16.491
"177" 3230.88284 16.651
"330" 4383.78832 16.755
"96" 2883.87339 16.77
"345" 4450.68763 16.77
"175" 3123.51016 16.762
"73" 2650.60216 16.544
"370" 4538.57866 16.774
"255" 3745.59466 16.739
"122" 2979.77969 16.569
"225" 3633.77629 16.569
"265" 3772.63735 16.607
"92" 2705.52829 16.756
"188" 3294.75711 16.742
"84" 2675.61635 16.475
"89" 2690.56451 16.599
"284" 4014.75598 16.752
"279" 3994.89684 16.761
"348" 4458.6577 16.785
"157" 3059.54472 16.587
"135" 3010.63278 16.793
"161" 3069.53465 16.752
"283" 4009.78127 16.474
"339" 4428.8577 16.749
"109" 2946.74026 16.513
"167" 3086.55441 16.502
"299" 4060.62651 16.792
"359" 4498.59779 16.802
"7" 2223.73521 16.765
"286" 4021.85078 16.567
"44" 2350.50459 16.752
"30" 2290.7524 16.583
"221" 3591.91721 16.663
"151" 3047.55473 16.608
"361" 4502.64239 16.713
"195" 3314.72168 16.799
"74" 2652.61441 16.765
"228" 3646.83531 16.594
"275" 3960.88588 16.798
"227" 3641.77561 16.65
"42" 2337.54277 16.75
"183" 3272.89888 16.763
"261" 3758.64668 16.704
"204" 3366.68658 16.743
"147" 3038.60617 16.704
"61" 2617.70704 16.661
"347" 4456.673 16.792
"352" 4473.59551 16.467
"316" 4153.54407 16.778
"341" 4435.73131 16.743
"104" 2925.7517 16.481
"232" 3665.76441 16.623
"180" 3254.88641 16.573
"38" 2316.53588 16.811
"363" 4509.58769 16.721
"271" 3797.53981 16.763
"260" 3756.72258 16.823
"243" 3705.70981 16.67
"156" 3057.54612 16.799
"178" 3238.86641 16.721
"200" 3338.68621 16.679
"136" 3012.72818 16.583
"138" 3018.63219 16.605
"67" 2634.57504 16.739
"115" 2960.83134 16.678
"329" 4379.78325 16.604
"121" 2977.72765 16.741
"129" 2998.60681 16.702
"197" 3325.70392 16.757
"101" 2910.8008 16.788
"120" 2975.65692 16.734
"106" 2932.86265 16.527
"274" 3935.93666 16.485
"131" 3002.60961 16.716
"220" 3570.92383 16.824
"179" 3246.89827 16.796
"11" 2232.68802 16.529
"369" 4534.50748 16.48
"302" 4069.59985 16.717
"190" 3298.78659 16.703
"85" 2677.61425 16.684
"305" 4080.65415 16.733
"215" 3415.60328 16.549
"81" 2667.64294 16.739
"160" 3067.54972 16.556
"191" 3303.74979 16.517
"319" 4192.50295 16.704
"298" 4057.68743 16.63
"289" 4030.84516 16.588
"336" 4416.81663 16.796
"331" 4392.72472 16.65
"111" 2952.71493 16.579
"210" 3400.61947 16.827
"68" 2637.61324 16.614
"158" 3061.53893 16.651
"10" 2230.66626 16.792
"342" 4439.7552 16.565
"110" 2949.72384 16.743
"318" 4176.53202 16.562
"62" 2620.67179 16.739
"201" 3349.66359 16.497
"238" 3692.65435 16.642
"224" 3628.90361 16.773
"357" 4489.68078 16.778
"152" 3049.55929 16.727
"171" 3101.49032 16.693
"145" 3033.61747 16.594
"226" 3638.80552 16.635
"132" 3004.61247 16.793
"143" 3028.66169 16.722
"307" 4092.76516 16.809
"98" 2892.8386 16.497
"23" 2269.73516 16.825
"27" 2281.70332 16.749
"31" 2292.72724 16.618
"47" 2526.87601 16.764
"58" 2594.71964 16.61
"25" 2277.69593 16.619
"159" 3064.56184 16.817
"77" 2659.74698 16.731
"43" 2345.50254 16.552
"187" 3289.75253 16.444
"208" 3390.7626 16.698
"63" 2622.81824 16.578
"217" 3434.57015 16.752
"49" 2544.79707 16.712
"55" 2577.77458 16.687
"8" 2226.7108 16.56
"219" 3450.54043 16.561
"33" 2296.71645 16.76
"269" 3785.59138 16.628
"308" 4100.82052 16.68
"88" 2685.61083 16.737
"333" 4402.83919 16.777
"76" 2657.66979 16.652
"155" 3055.54691 16.744
"1" 2171.87139 16.56
"79" 2663.67309 16.625
"340" 4431.71158 16.786
"99" 2896.81306 16.778
"296" 4053.75876 16.806
"349" 4463.67006 16.793
"233" 3671.73045 16.727
"314" 4129.68894 16.579
