"a" "b"
"58" 2577.80488 13.756
"250" 3728.62599 13.717
"335" 4410.8301 13.651
"116" 2961.72419 13.77
"153" 3048.53668 13.97
"70" 2634.64758 13.906
"76" 2652.65181 13.905
"194" 3310.83278 13.664
"128" 2990.74641 13.617
"358" 4502.62537 13.749
"233" 3671.76294 13.919
"57" 2571.86775 13.942
"249" 3725.72248 13.66
"55" 2559.74171 13.927
"94" 2705.56117 13.964
"363" 4530.52017 13.939
"346" 4459.65277 13.947
"15" 2238.66284 13.957
"67" 2626.66027 13.643
"63" 2613.67654 13.918
"163" 3072.61411 13.648
"306" 4087.74266 13.757
"9" 2217.7461 13.946
"103" 2910.84275 13.825
"227" 3641.80787 13.748
"340" 4439.69068 13.866
"157" 3056.53289 13.848
"20" 2251.811 13.774
"341" 4442.75828 13.62
"251" 3731.6972 13.927
"24" 2261.6149 13.866
"356" 4494.64825 13.621
"31" 2281.73388 13.938
"96" 2733.49583 13.768
"244" 3707.71837 13.702
"98" 2883.90656 13.864
"18" 2244.84381 13.642
"41" 2317.57107 13.658
"4" 2184.86575 13.829
"29" 2277.73574 13.801
"49" 2520.8836 13.865
"135" 3004.64493 13.853
"172" 3102.49984 13.731
"149" 3040.66662 13.678
"232" 3665.79705 13.661
"104" 2915.83862 13.729
"54" 2555.85405 13.639
"74" 2644.68291 13.932
"68" 2628.8262 13.668
"211" 3399.63333 13.916
"16" 2240.7912 13.879
"22" 2256.71479 13.785
"139" 3016.67953 13.957
"223" 3617.85829 13.948
"245" 3712.82188 13.956
"198" 3329.7712 13.88
"97" 2870.90702 13.927
"34" 2291.69473 13.964
"80" 2661.77671 13.812
"355" 4491.69755 13.843
"173" 3105.53866 13.626
"167" 3084.55204 13.621
